team_id,team_short_display_name,n_wins,cv_Shooting,cv_Ball_Care,cv_Rebounding,cv_Free_Throws,cv_Scoring_Mix,cv_Def_Quality,cv_composite_all,cv_composite_core
2117,C Michigan,16,0.23541012633214647,0.2177156343448502,0.1535983528103528,0.2927022647352434,0.35237506856619116,0.2945931769527995,0.2577324372902639,0.23880391103507848
2856,CA Baptist,17,0.16918997256933077,0.2911133779499361,0.20259039249641134,0.2662511426580768,0.32678562752077034,0.26466874551176367,0.2534332097843815,0.23876272623710373
2483,Oregon,19,0.20322620446813006,0.20777169048614452,0.16948735247437682,0.27028256557429303,0.35196933681491527,0.34125857859940645,0.2573326214028777,0.23840527832047018
2005,Air Force,12,0.15893962386239785,0.2459242707113462,0.14618803121582064,0.351707860503762,0.4761551560426564,0.28886858805694965,0.27796392173215545,0.23832567487005527
26,UCLA,27,0.18927056628794775,0.22432177382142793,0.15768211352895423,0.2518574286396455,0.34296500148985043,0.36821838633192405,0.25571921168329165,0.2382700537219799
258,Virginia,19,0.18003696859438148,0.2191584486020287,0.1734789249873131,0.3151078888392103,0.2777867568801017,0.30264236772059233,0.24470189260393793,0.2380849197487052
2239,Fullerton,16,0.2112275829116158,0.21468554967561426,0.1935480640731691,0.28605990989157365,0.23596136896460795,0.28462501165017484,0.23768458119445926,0.23802922364042953
94,N Kentucky,14,0.17072318637540285,0.31765310568600347,0.15187868679155703,0.2570207015195672,0.4136260108274183,0.29248983405197765,0.2672319208753211,0.23795310288490162
2229,FIU,17,0.18618688637405797,0.2200527136639852,0.19910860398247965,0.2725131143637025,0.2195965491512648,0.31040045103786734,0.23464305309555958,0.23765235388441855
6,South Alabama,10,0.1515110164808718,0.29278198857260784,0.12541741943140436,0.33512376002438915,0.2676249779237209,0.28322066378111105,0.2426133043690175,0.23761096965807685
2350,Loyola Chicago,13,0.15709462153398862,0.2735057479145272,0.21632040942142078,0.23198011210349515,0.3782140998331436,0.30907203415491896,0.26103117082691574,0.23759458502567013
2460,Northern Iowa,13,0.1947810478740138,0.249775702838337,0.23207665170124595,0.26165641960564584,0.36026304136619947,0.2491416494917071,0.2579490854795249,0.23748629430218993
2320,Lamar,17,0.20027155649823913,0.21268215322171574,0.17636409371480974,0.28487820472102265,0.3874730464641123,0.3117288863964752,0.2622329901693958,0.2371849789104525
2329,Lehigh,15,0.15692089323794722,0.17855659967119963,0.20956020985766904,0.3352391854400515,0.37220273244393165,0.30422855278160826,0.25945136223873455,0.23690108819769512
2405,Monmouth,18,0.22883649173577592,0.20194264854219235,0.18436629761416187,0.23200089199910096,0.37582878552833593,0.3372184846622708,0.2600322666803063,0.23687296291070037
21,San Diego St,22,0.15410364206030536,0.21871041632431842,0.20503142746784186,0.28289766102378955,0.4268073243941254,0.32107279393114035,0.26810387753358683,0.2363631881614791
2550,Seton Hall,18,0.1698893369541692,0.22116251437614196,0.1750103404401303,0.2764934560635707,0.43959950078847376,0.3389512228352954,0.27018439524296356,0.2363013741338615
302,UC Davis,21,0.15660903572216003,0.21872730135525947,0.2263412476275083,0.2721806682696109,0.43937735463389727,0.3068212351087732,0.27000947378620155,0.23613589761666237
2433,UL Monroe,12,0.20949571339990633,0.284017530788632,0.17341911329343965,0.22276457057973448,0.3713636553665166,0.290399383597734,0.25857666117099387,0.2360192623318893
2737,Winthrop,13,0.21510945483857483,0.2298510084217964,0.19164758696575904,0.24453802481955783,0.29177925140399646,0.2987601489184749,0.24528091256135992,0.2359812447928326
59,Georgia Tech,12,0.18209081777055128,0.18819620262901796,0.19087748821454253,0.2972556757615934,0.2502149386763239,0.31856387079172643,0.23786649897395926,0.2353968110334863
25,California,17,0.17502166279560263,0.21633776309880837,0.20667649640739877,0.2960940976415048,0.2975477196436862,0.28267349354572513,0.245725205522121,0.23536070269780793
2294,Iowa,22,0.18989374195016306,0.20389967450036378,0.20033078011363437,0.26242340535920117,0.3703507322830551,0.31999326602847755,0.25781526670581584,0.23530817359036799
41,UConn,29,0.18940875428556775,0.19842904139215986,0.196114899792217,0.27318218213721485,0.2637575675960998,0.31878300275229676,0.23994590799259266,0.23518357607189125
2539,San Francisco,16,0.17279244273940997,0.1841301491739007,0.14544103930874133,0.33629537246888347,0.2870167650021187,0.335296554353832,0.24349538717448102,0.2347911116089535
2066,Binghamton,18,0.17816782665460107,0.21480437405217448,0.19370211515606967,0.2135054174043269,0.2706951729257051,0.3733613634034679,0.24070604493272418,0.234708219334128
238,Vanderbilt,25,0.1736298743423177,0.24533114098197562,0.19694640509500855,0.26311280741689136,0.38277697731043503,0.2941854588231071,0.25933044399495586,0.23464113733186007
219,Penn,15,0.1571846905532274,0.2193125487971929,0.18438504637241793,0.2533397165871305,0.37354259398879425,0.35848227616095385,0.25770781207661947,0.2345408556941845
189,Bowling Green,15,0.18394693754268807,0.2125635541266277,0.20280615349343284,0.26426382122750214,0.28073467633324,0.3067443926848734,0.24184325590139402,0.23406497181502484
232,Charleston,21,0.21164921630203923,0.21209267228513218,0.1831791560527165,0.22587414768578645,0.34203764351078325,0.33704046141892674,0.25197888287589737,0.23396713074892023
156,Creighton,13,0.16973645466024015,0.25365072721588056,0.20069255926216442,0.2845244481784373,0.33054648382398144,0.25666110627498073,0.24930196323594744,0.23305305911834062
242,Rice,24,0.1697612972531144,0.23085356897106563,0.19028570201139275,0.30126141810489043,0.3554847854876134,0.273030344035612,0.2534461859772814,0.23303846607521503
2755,Grambling,10,0.16579408625674186,0.30751464934035033,0.18179716000353013,0.24957783332210026,0.3565934309626363,0.259174999990584,0.25340869331265714,0.23277174578266133
167,New Mexico,19,0.1809532828779351,0.21433468211785536,0.16389450388464594,0.3067514888177365,0.4668356846058561,0.2976283689236051,0.27173300187127236,0.2327124653243556
2572,Southern Miss,14,0.1902723437716237,0.22469956690788329,0.18010765787628197,0.30994060281063585,0.3474538635730159,0.2563296866398421,0.25146728692988046,0.23226997160125337
2492,Pepperdine,17,0.1730913190192278,0.2525227845944983,0.17395996583096718,0.3184005617521666,0.32753957060938993,0.24238445454616395,0.24798310939206897,0.23207181714860475
314,Iona,18,0.16095210694146822,0.23495537409094036,0.14568215466270093,0.35815744261544796,0.36279380879218837,0.26049021774506415,0.253838517474635,0.23204745921112432
294,Jacksonville,20,0.18991630067332246,0.23022384528778717,0.19817997837929677,0.27191831729746696,0.31827696316813875,0.26935607704726583,0.246311913642213,0.23191890373702784
38,Colorado,20,0.21121993872586858,0.250291823459325,0.15547043584449532,0.25448997294753983,0.27969078485347004,0.2880224116363759,0.23986422791117912,0.23189891652272093
2010,Alabama A&M,18,0.21643113052831411,0.27045245044315447,0.16340439239804994,0.24012367785285563,0.33336785678166236,0.2686105515116145,0.24873167658594184,0.23180444054679772
2449,N Dakota St,25,0.20127736022246412,0.29775135927341156,0.15622883353975192,0.19274669479951978,0.45157994765697335,0.31000417217552056,0.2682647279446069,0.2316016840021336
202,Tulsa,17,0.1728814826498017,0.2262888839535182,0.21904459187680644,0.25573047028446294,0.2613247113142867,0.28381524264383273,0.23651423045378478,0.2315521342816844
47,Howard,20,0.19044446732036963,0.2431567866978224,0.19895886039551397,0.24248242425971123,0.34545300759548037,0.2819857552928296,0.2504135502602879,0.23140565879324937
2413,Morehead St,17,0.18998347786658445,0.2510700295093854,0.27190064419512794,0.1843158909904036,0.3723398029192636,0.2589189828347615,0.25475480471925444,0.23123780507925257
68,Boise St,22,0.20519645359493693,0.21325190659270066,0.1972894595518292,0.24397358096667976,0.3838060336639687,0.29103319097443986,0.25575843755742583,0.23014891833611728
93,Murray St,24,0.13472193268590837,0.23757043008048795,0.22312593870716732,0.2357598511376774,0.3433209300916328,0.31926668409172165,0.24896096113243257,0.23008896734059253
2026,App State,11,0.15531909111932593,0.2507621673409087,0.1731838307266054,0.2775002196110497,0.408827480964165,0.29326153519709003,0.25980905415985744,0.23000536879899597
82,UIC,13,0.2140156308943461,0.22717419452639495,0.18560939578516278,0.22464823244256849,0.25531393306583694,0.2933451959543654,0.23335109711144578,0.22895852992056756
250,UT Arlington,10,0.21342142474500508,0.18514898669935007,0.18055310626245333,0.2568745024672125,0.3808528976731854,0.3080848527384994,0.2541559617642843,0.22881657458250407
256,James Madison,21,0.15754430697759392,0.23880015707935007,0.1737980411815073,0.3101883124142284,0.2909754261977048,0.2632381496604722,0.23909073225180943,0.22871379346263038
2086,Butler,10,0.1808843521601585,0.16172514701103394,0.25011180417134715,0.25821733705160343,0.47079489174510175,0.2914947572598857,0.26887138156652174,0.22848667953080576
2032,Arkansas St,22,0.16345897598459905,0.23130263342681207,0.18159250894382145,0.30992228311705117,0.34025743500409944,0.2547990465796776,0.2468888138426768,0.22821508961039227
2166,Davidson,18,0.20391425789121798,0.18796070579742896,0.20764177329042138,0.2650272513506137,0.37918916632148747,0.27357904905032715,0.2528853672835828,0.22762460747600183
201,Oklahoma,21,0.1571721388279569,0.20132147209838744,0.15005362715900933,0.29932044070521063,0.273560603251645,0.3297725409693832,0.23520013716859875,0.2275280439519895
198,Oral Roberts,14,0.1788624639487278,0.24428510938691977,0.19189466078644807,0.22857363787587578,0.2853244291434176,0.29371825780759164,0.23710975982483012,0.22746682596111262
2309,Kent State,13,0.2317851009657556,0.237191536090106,0.20824362426413523,0.1418481943803205,0.28722208174463093,0.31690020621169984,0.23719845727610803,0.22719373238240342
2287,Illinois St,16,0.20400368039457473,0.18379922307740384,0.23068670184324752,0.233305174104161,0.39451543968698294,0.2836713061860696,0.25499692088207326,0.22709321712109135
2168,Dayton,14,0.17497383212175915,0.19371278029742173,0.19674096599664667,0.2703921394642139,0.3721512243134304,0.2964868797249217,0.25074297031973225,0.22646131952099263
2507,Providence,14,0.21124481866200845,0.26542603392160735,0.14447254329919978,0.24229739506567693,0.3138577566964035,0.267427052744,0.240787600064816,0.2261735687384985
2046,Austin Peay,15,0.14484940559154208,0.2274202950617506,0.1729233520175338,0.2716755130053862,0.2698633607978777,0.3134980413206714,0.23337166129912695,0.22607332139937683
245,Texas A&M,12,0.1887567670287454,0.2131181407240109,0.1661306071238332,0.31034867198535776,0.4011597076633849,0.251101259041588,0.2551025255944867,0.22589108918070705
107,Holy Cross,18,0.18892203328125656,0.20516979208926417,0.15071250311832624,0.3067955489583644,0.32116614872904947,0.27727186303769835,0.24167298153565986,0.22577434809698194
2011,Alabama St,14,0.19210629603387047,0.2092113295139607,0.20046034094985626,0.23252419281699954,0.29901872669015517,0.2895259228215359,0.23714113480439633,0.22476561642724457
2447,Nicholls,12,0.17445653991402793,0.26433976185837016,0.18186700367785996,0.225160811834125,0.24806023746559025,0.27542141119754654,0.22821762765791997,0.22424910569638593
119,Towson,15,0.1476542032845295,0.21433396424756543,0.18057653219571118,0.2825471701126804,0.34843395707992175,0.290598887650507,0.24402411909515254,0.2231421514981987
2623,Missouri St,16,0.22828303713901835,0.2182044774567735,0.18391939213613367,0.1830325706167687,0.3708891213148518,0.3021911672735028,0.24775329432284146,0.2231261289244394
2464,N Arizona,10,0.12121727492067114,0.24782779567726343,0.1284982276674925,0.2622564920536469,0.3648825826730494,0.3551262217900921,0.24663476579703592,0.2229852024218332
218,Temple,12,0.18595323370784278,0.22726543796206028,0.17620152263711047,0.2707581762987753,0.2976535516417186,0.25290910305379843,0.2351235042168843,0.22261749473191744
120,Maryland,22,0.17280167095820237,0.21497641881370053,0.14923690426732422,0.2080881745368879,0.2649281302483655,0.36767244790749853,0.2296172911219965,0.22255512329672272
275,Wisconsin,13,0.1242525893128901,0.23349049486055293,0.18329919451513615,0.24394119046534468,0.3881679615995133,0.327147475005625,0.25004981762651035,0.2224261888319098
139,Saint Louis,11,0.27182956934215463,0.24431168223627286,0.15900944151790847,0.18671994716553042,0.38340030395415003,0.24664211196057145,0.24865217602943132,0.22170255044448756
3084,Utah Valley,13,0.20729874915329888,0.15206844449347823,0.215402205711955,0.274516152705393,0.35943303742783184,0.25909377398924727,0.24463539391353403,0.22167586521067448
2325,La Salle,15,0.2150286214113549,0.19196960386200268,0.20461238547364302,0.30297497151708247,0.29955911269992697,0.1880630008717948,0.23370128263930082,0.22052971662717558
2649,Toledo,14,0.18363327213529482,0.20282832846997886,0.16511983334353053,0.22990656028096385,0.49563178230251503,0.32105752263008647,0.26636288319372825,0.2205091033719709
2752,Xavier,11,0.1987073766392751,0.2230519929789802,0.08417416434192648,0.27596692853153815,0.27076442827049874,0.32045437000580884,0.22885321012800458,0.22047096649950576
97,Louisville,24,0.1574929753366501,0.22192333924666968,0.16426542613659795,0.2642127482651443,0.3646352466771002,0.2931077240312562,0.24427290994890305,0.22020044260326363
2450,Norfolk St,14,0.1719144236131281,0.21423361223012952,0.18376142102083273,0.2860379232480626,0.294299117667158,0.2444986690995382,0.23245752781314152,0.22008920984233823
2305,Kansas,17,0.17296863461482367,0.21313399320071288,0.20947665604423635,0.22652824990502587,0.3467211635485304,0.2783140041983901,0.2411904502519532,0.22008430759263778
46,Georgetown,13,0.15315516527136744,0.21144597638315046,0.16383874792104106,0.2788924629690278,0.28886928135994927,0.29285234237743224,0.2315089960469947,0.2200369389844038
2132,Cincinnati,11,0.19500697560509078,0.28089490623441293,0.1351435712300619,0.2113942196455564,0.328111015764319,0.27729891107942006,0.23797493325981017,0.21994771675890842
99,LSU,24,0.189242259529211,0.16920615958630345,0.1742240871553073,0.24112003378435531,0.277855705244452,0.324646472897905,0.22938245303292235,0.2196878025906164
2330,Le Moyne,10,0.14489020951896414,0.23868651828627332,0.20724700775592497,0.20130553157973718,0.3737217272638676,0.30568538948680235,0.24525606398192826,0.2195629313255404
2230,Fordham,10,0.15655683895483055,0.2572593537029454,0.1565688453265749,0.2883359347035306,0.21786913701527458,0.23741780672589285,0.21900131940484147,0.21922775588275487
2509,Purdue,12,0.1320112558881721,0.15156817198663064,0.18435981244137678,0.23255944133843964,0.4340097030091008,0.39315646281384864,0.2546108079129281,0.21873102889369356
151,East Carolina,20,0.17186045617359197,0.27022363670850114,0.17842680236929503,0.22960704488846564,0.27393593936154087,0.24350507393404427,0.22792649223923983,0.21872460281477962
2379,MD Eastern,15,0.19408179854482777,0.22786801826865927,0.18033969108932832,0.2359644784114298,0.3187096635366661,0.25327321087095683,0.235039476786978,0.2183054394370404
2029,AR-Pine Bluff,11,0.19874994838630686,0.23388470385866056,0.18663573906545483,0.24088527275597152,0.34314823701237795,0.23008489046067865,0.23889813192324172,0.21804811090541448
195,Ohio,15,0.16992129251852023,0.2043704127386382,0.2092610829417538,0.2581951999985824,0.29582647789991345,0.24616044541486468,0.23062248525204546,0.21758168672247186
163,Princeton,21,0.1403930912290489,0.19710262807451637,0.17006678387290022,0.2559612696184317,0.38704820724707556,0.32382872175378724,0.24573345029929333,0.21747049890973688
130,Michigan,22,0.1560303391082875,0.21664381316618336,0.17058501374701396,0.27973784630590115,0.3030568368799857,0.26415331865833713,0.2317011946442848,0.2174300661971446
2633,Tennessee,16,0.1736663137360294,0.28936168733626,0.13332521684130508,0.17133136287712927,0.32409187151038754,0.3189194323145161,0.23511598076927123,0.21732080262104797
324,Coastal,13,0.14974501858393247,0.2605374165094965,0.18843580008898095,0.22858554748335846,0.3006614723645146,0.2586756083095435,0.23110681055663776,0.2171958781950624
2458,N Colorado,20,0.1824093347857905,0.2491615873709334,0.15517922078511537,0.21429661703274305,0.41854381427679693,0.2824549998501619,0.2503409290169235,0.21670035196494886
57,Florida,16,0.20440769765409988,0.23349815100265076,0.1557373763918054,0.18428038403772873,0.42661387438279236,0.30151557546525676,0.2510088431557223,0.2158878369103083
2453,North Alabama,15,0.15787567753494686,0.20084634885981006,0.20551535100983773,0.2845314671680094,0.33810976375750457,0.22876153584746559,0.2359400240295957,0.21550607608401393
12,Arizona,11,0.21121401621609975,0.1870119381877861,0.19034184553339256,0.1911125565795378,0.3080041496259558,0.2938925697002077,0.23026284597382995,0.21471458524340478
2057,Belmont,16,0.17441978139134112,0.18712106572218157,0.19166455521437303,0.22709273317149403,0.3485944574720724,0.29134627078808734,0.23670647729325825,0.2143288812574954
2253,Grand Canyon,10,0.20828836162350745,0.2133554943362548,0.18977010563768335,0.20149193884598662,0.2569434256839468,0.2586995514369442,0.2214248129273872,0.21432109037607527
113,UMass,19,0.14970432448489399,0.229009424886844,0.1683983305260478,0.27369693889482183,0.24623997400284542,0.24651750321270552,0.21892774933469308,0.21346530440106262
2561,Siena,11,0.16365419586733407,0.19533673239633575,0.14734878500236293,0.20268344353569856,0.4574047856341467,0.3569433738811731,0.2538952193861752,0.21319330613658088
2116,UCF,10,0.23315588422316508,0.21962957682382306,0.16032207471747467,0.21274893704517028,0.3135372088261923,0.2394817768656622,0.2298125764169146,0.21306764993505906
2641,Texas Tech,24,0.15322034787089112,0.20510413673817088,0.18330391992200484,0.2035473369762056,0.4105715607987796,0.3140155501138931,0.2449604754033242,0.21183825832423311
2655,Tulane,10,0.1868979430528347,0.20966889192363752,0.19786981917415752,0.1496234511147914,0.2993723085297665,0.2769419413656551,0.22006239252680712,0.20420040932621525
2638,UTEP,12,0.1582536758821981,0.12544430530479794,0.19001542115082817,0.27589928592226365,0.31290875663306955,0.2677329886218594,0.2217090722525028,0.20346913537638944
295,Old Dominion,17,0.193698548744858,0.2046107381969488,0.1543763355969395,0.18780284902073663,0.32702868122031903,0.2703317016709343,0.2229748090751227,0.20216403464608346
58,South Florida,17,0.21406551372861132,0.19220802850735774,0.18019635290433805,0.20285733498042158,0.3333742483045117,0.21498621863340844,0.2229479495097748,0.20086268975082744
