team_id,team_short_display_name,off_mahal_mean,off_mahal_median,off_mahal_sd,off_mahal_max,off_gen_var_ratio,def_mahal_mean,def_mahal_median,def_mahal_sd,def_mahal_max,def_gen_var_ratio,n_wins,conference_short_name,conf_tier,off_def_gap,total_mahal
232,Charleston,3.1872723890079677,3.2202503157528057,2.171714814588162,7.815965017569474,0.05039733373736609,4.51015028715124,3.7702383431928976,4.465314982493996,20.343610896712526,0.9262193377702491,21,NA,NA,-1.3228778981432723,7.697422676159208
2010,Alabama A&M,4.220894282528662,3.2303493997385706,2.851715102086772,9.596370594475182,0.3770620300003784,3.476479279418692,3.0989357569103206,2.393463962525804,9.598419321604732,0.3400640207332091,18,SWAC,Mid/Low Major,0.7444150031099701,7.697373561947354
145,Ole Miss,4.410075444064647,4.412546210926398,2.3527129950930687,11.667716859034773,0.40574036331440105,3.2784311054282043,2.578118171661117,2.010132632437567,8.420442769504607,0.3159682156414504,21,SEC,Power 4,1.131644338636443,7.6885065494928515
2351,LMU,3.7145352927310977,2.4825941587510596,2.904736395170089,10.082027883062885,0.10819406440085819,3.970346880019503,3.492883173062274,3.0715694747180815,12.23760840402616,0.7414840586829268,19,NA,NA,-0.2558115872884055,7.684882172750601
85,IU Indy,5.097921611944595,4.265331793525134,2.8084677048818043,9.826148446263417,0.42880540859131716,2.5722338322114173,1.327883566818927,4.508577329627636,16.513236839117198,0.026325881269862947,12,NA,NA,2.5256877797331776,7.670155444156013
2016,Alcorn St,4.030275135814594,2.661689006337898,3.823162840283775,14.61175058211747,0.049330428861542965,3.620163314754375,2.282678843291473,3.0850856954162693,9.909107063620215,0.3468151077369251,14,NA,NA,0.41011182106021904,7.650438450568968
2515,Radford,4.732878974645911,3.2000119613473,2.9099044945367973,10.032603083590674,0.3573607265158426,2.9064353137207046,2.0230066651655596,2.6196973999390627,11.28110847599339,0.16812095116594605,18,Big South,Mid/Low Major,1.8264436609252064,7.639314288366616
2565,SIUE,3.5558841028520884,3.1626043328480553,1.7944377087038026,6.856660084879922,0.0765588471472529,4.077818590433905,2.962200831574234,3.1428996350104783,11.437931335088457,0.6258843766268279,14,OVC,Mid/Low Major,-0.5219344875818166,7.6337026932859935
399,UAlbany,4.7334220018861854,3.364740690049325,3.65709616027427,12.423334994544286,0.2251608846771027,2.8964051938059385,2.1002908980489394,2.3843485670309676,8.451801835677998,0.10770856559142665,14,NA,NA,1.837016808080247,7.629827195692124
2032,Arkansas St,3.8494798520754796,3.0033061671790424,2.749877559221302,10.463143784742524,0.16177616127231154,3.7599138802283143,3.078419720804514,3.164040320262977,12.917289760141628,0.48091250966947713,22,NA,NA,0.0895659718471653,7.6093937323037935
253,Southern Utah,4.883761148149119,3.1513233402705216,3.4810732949140015,11.271081300208408,0.429575535382877,2.7229936020492054,2.377089871525939,1.568968908656683,6.210959112848454,0.1628634373810709,19,WAC,Mid/Low Major,2.160767546099914,7.606754750198325
264,Washington,4.535199455786098,3.6283667016166024,2.1963730611530248,10.052470834280275,0.21322991407125683,3.0638927980142356,2.914808438153678,1.5376268128714197,6.1843775779945185,0.2544605460317824,19,Pac-12,Mid/Low Major,1.4713066577718625,7.599092253800334
2837,E Texas A&M,3.812713124354675,3.124071948120413,3.165861509733314,13.0024789764831,0.06074913302455817,3.7667384109106434,2.395316770436689,4.26062564907552,15.481327104537087,0.22336667877488037,12,NA,NA,0.04597471344403159,7.579451535265319
2561,Siena,2.8318553165794493,2.8446632488452814,1.5219122262593359,5.349906657984142,0.0257682764063448,4.7313979101889725,2.861025692801799,3.6515011058658295,10.773250065324005,0.8419347760746453,11,MAAC,Mid/Low Major,-1.8995425936095232,7.563253226768422
290,GA Southern,4.574575135316337,4.091994549545854,3.0832691592621178,13.573495752966373,0.33730644138709154,2.9856288737461374,2.3821724953910293,2.4201363007308885,9.000814947794927,0.13797127984425805,21,NA,NA,1.5889462615701997,7.560204009062474
2330,Le Moyne,4.28251239463804,4.680914167750066,1.3899871294577937,6.581834173113476,0.11339224477556314,3.275129346360162,2.429742342336519,1.9383437149306644,5.883848309737334,0.3808464540234871,10,NA,NA,1.007383048277878,7.557641740998202
71,Bradley,4.6922680983423914,3.8702883625279054,2.596160063637304,12.670119582755728,0.49440527017568936,2.8434391720077197,2.080432841583641,1.984466734367737,8.462213370292758,0.16317059392363162,19,MVC,Mid/Low Major,1.8488289263346718,7.535707270350111
