team_id,team_short_display_name,n_wins,entropy,entropy_norm,primary_archetype,n_archetypes_used,arch_share_1,arch_share_2,arch_share_3,arch_share_4,arch_share_5,bc_off,bc_def,bc_composite,bic_diff_off,bic_diff_def,is_bimodal_off,is_bimodal_def,bimodal_both,cv_composite_core,cv_Shooting,cv_Ball_Care,cv_Rebounding,cv_Free_Throws,cv_Scoring_Mix,cv_Def_Quality,conference_short_name,conf_tier,bc_norm,versatility_score
2272,High Point,24,1.1568516700623357,0.7187923567133591,2,4,0.28632718324285406,0.3758651712080303,0.3218265801640876,0,0.01598106538502811,0.3799035580062544,0.3819670865651793,0.38093532228571686,-3.44123014256796,-5.799252358565141,FALSE,FALSE,FALSE,0.26094738571137654,0.18411233973688196,0.2840261759627578,0.23222510359185644,0.2891776845910467,0.3002198714249268,0.31519562467433987,Big South,Mid/Low Major,0.24048888334419213,0.4796406200287756
261,Vermont,23,1.2330449095016094,0.7661338781542449,3,5,0.0370539833695864,0.1684604502256915,0.5458410593134978,0.19120805520844267,0.05743645188278169,0.395864389022244,0.3406479416160494,0.36825616531914673,-2.507980082125414,-5.144155165675102,FALSE,FALSE,FALSE,0.24562816843392574,0.16463540347884645,0.2639974378747597,0.1955868715486509,0.27821229370194045,0.4507863948301198,0.3257088355654312,America East,Mid/Low Major,0.19000421794746952,0.47806904805085726
2710,W Illinois,23,1.2424888632881155,0.7720017365621678,1,5,0.453732162764127,0.058108870901277775,0.3497229856671782,0.10421084060268138,0.034225140064735635,0.3039710198640822,0.4210904923879839,0.362530756126033,-5.425951440986552,-3.5148581431654975,FALSE,FALSE,FALSE,0.2546593691752457,0.20180451879035985,0.33053746593639344,0.2522166053712016,0.2373073634785562,0.28531806535718357,0.2514308922997173,NA,NA,0.16720732631376214,0.46960453143796493
233,South Dakota,21,1.4111674437639985,0.8768076313237587,3,5,0.2803502999176244,0.039406484212102716,0.3248332479402124,0.2714644265621801,0.08394554136788052,0.3918066121668089,0.2739667124388729,0.3328866623028409,-5.162059275466689,0.25059931039092476,FALSE,FALSE,FALSE,0.26237114670305056,0.23457435417952843,0.2361165953956748,0.2086202706455526,0.26178031394234513,0.5578533924627624,0.3707641993521519,Summit League,Mid/Low Major,0.04917328338813479,0.46299045735594674
66,Iowa State,21,1.478509083131686,0.9186493444134178,3,5,0.23179431294908232,0.1736979654932764,0.3883562739198022,0.0990719981654147,0.10707944947242444,0.3668741316775098,0.27419958271028316,0.32053685719389646,-4.524354000031806,-2.807470005953192,FALSE,FALSE,FALSE,0.2633044983750146,0.23463574783251945,0.20215556606975688,0.28649589929402086,0.3049986245038724,0.651238669523731,0.28823665417490324,Big 12,Power 4,0,0.4593246722067089
21,San Diego St,22,1.2022848894017337,0.7470216030784363,3,5,0.09271176256234197,0.35298274016381465,0.4631419028046478,0.07699501945966833,0.014168575009527343,0.37361600292810393,0.34552285687145606,0.35956942989978,-4.891990965803984,-6.0900090677044005,FALSE,FALSE,FALSE,0.24456957057803166,0.16687285828438575,0.2397886908894425,0.20038180378415515,0.2966019830196567,0.45075813047790736,0.3192025169125182,NA,NA,0.15541619823978228,0.4512189006591093
41,UConn,29,1.2973417548874608,0.8060837543744525,2,5,0.05961168417659138,0.44825728201336407,0.14923655542991876,0.03764948474311034,0.3052449936370155,0.31322786006163134,0.37543599163878,0.34433192585020567,-6.750618609858847,-6.222384730811157,FALSE,FALSE,FALSE,0.23750469384359688,0.19317146800281187,0.20614086179767413,0.1874740803431541,0.2748744327565217,0.2581316808939372,0.3258626263178226,Big East,High Major,0.09474494892468986,0.45041435164957117
9,Arizona St,22,1.1714822128497304,0.7278828240587365,1,4,0.3285373691938425,0.021827950609094572,0.3763358986002523,0.2732987815968106,0,0.41275588524010204,0.31504650741495477,0.3639011963275284,-3.2857939196266557,-6.193338182174017,FALSE,FALSE,FALSE,0.2569294704995643,0.1868784082875496,0.21454828106737361,0.2608470870705156,0.2783571302958048,0.3858934780865339,0.34401644577657814,NA,NA,0.17266401520886188,0.4502734196337992
36,Colorado St,21,1.126008148871612,0.6996281994927327,3,5,0.15615239094712957,0.07117100592872126,0.6167415752643771,0.1357362111203423,0.0201988167394297,0.31378278875700877,0.4280792882782208,0.3709310385176148,-3.8410848602887597,-2.6447280798514043,FALSE,FALSE,FALSE,0.2444471684388868,0.17439171629695407,0.3050538490526612,0.1823726207611127,0.28117306714932383,0.3295975660467784,0.27924458893438225,NA,NA,0.20065477450729183,0.4501414870000123
2032,Arkansas St,22,1.0000035532707447,0.6213371423308575,2,4,0.08492977057653611,0.4602199820914811,0,0.437062525456004,0.017787721875978876,0.4516841676801341,0.3193497538483582,0.38551696076424613,-1.161482567887461,-6.101755693526982,FALSE,FALSE,FALSE,0.2287123648777849,0.15954475983170718,0.2339947037128221,0.1908379926928108,0.32325181795655966,0.34181449364872796,0.23593255019502476,NA,NA,0.2587316171605769,0.4400343797457172
302,UC Davis,21,0.8947722652798038,0.5559532668933825,2,3,0.1651323612969539,0.6457503624868421,0.1891172762162039,0,0,0.4379774945145103,0.33439861123647047,0.3861880528754904,-3.958180063142507,-6.082065026699468,FALSE,FALSE,FALSE,0.23171448690002844,0.16116642756152796,0.2300830502394833,0.23991603269482759,0.24158846106672838,0.43570814820013337,0.285818462937575,Big West,Mid/Low Major,0.26140370811866465,0.4086784875060236
2617,SF Austin,20,0.9005874208565017,0.559566426203084,2,3,0.49818557791993134,0.4292049672849496,0.07260945479511918,0,0,0.45624611170251406,0.3054348103912896,0.38084046104690183,-3.1511592051455324,-5.082233683819098,FALSE,FALSE,FALSE,0.2395909735566243,0.16638419795978615,0.25323879875084726,0.23263683647742675,0.31777167657473127,0.29414483344369546,0.22792335802032995,NA,NA,0.2401111738550422,0.39983880002906313
257,Richmond,23,0.16213352169904247,0.10073922109479395,2,2,0,0.9618146678989037,0.038185332101096404,0,0,0.49794087043624086,0.4785354194367554,0.48823814493649814,-0.9898299111643638,-1.9150413587182555,FALSE,FALSE,FALSE,0.24620233502159042,0.12887572040222162,0.20833088019685084,0.21691695261532157,0.3379643139167438,0.38965403379005004,0.33892380797681426,Atlantic 10,High Major,0.6677370917173052,0.3842381564060496
325,Cleveland St,21,0.7084473630722103,0.4401830959734014,1,3,0.7590822497912771,0,0.1560584110562176,0,0.08485933915250539,0.3791065476122069,0.417732391719907,0.39841946966605696,-5.502659721817835,-4.0053906831956,FALSE,FALSE,FALSE,0.23164403697819788,0.1706834301881215,0.27823118195638735,0.19012837836357283,0.22987083967548202,0.2926627417436779,0.28930635470742566,NA,NA,0.3101056041222953,0.37514435004784835
204,Oregon St,20,0.9016461469805995,0.560224249730117,3,4,0.5161513708169081,0.03496098875293834,0.4283223529284251,0,0.020565287501728438,0.3091438845813915,0.4199169970507318,0.3645304408160617,-5.415938064271586,-0.8256719987661398,FALSE,FALSE,FALSE,0.266028662551191,0.18176870983456542,0.29156403059259295,0.2009302366759657,0.2936042512080538,0.37279687424599817,0.3622760844447771,NA,NA,0.17516948126942827,0.36769686549977265
276,Marshall,23,0.8185424923059712,0.5085890458911922,2,4,0.19409806379291059,0.7190864337591724,0.0629749758689554,0,0.023840526578961685,0.34610354756546535,0.40585684351986295,0.37598019554266415,-4.162677816038737,-4.142171343760623,FALSE,FALSE,FALSE,0.2635478481979931,0.18347028839196447,0.252804882762635,0.2104412727460784,0.31898812610680155,0.4348836654223804,0.352034670982486,Sun Belt,Mid/Low Major,0.22075902935776903,0.36467403762448064
227,Rhode Island,24,1.0658910730351379,0.6622753601119619,3,5,0.08242856880539473,0.059174410739046876,0.6800778628991669,0.09510173154489676,0.0832174260114946,0.33836367461584316,0.32018091680474825,0.3292722957102957,-5.8224519006706,-3.3854542620660766,FALSE,FALSE,FALSE,0.26416833626664366,0.2410935769351022,0.2991411425826612,0.1997749661015503,0.24680465427099185,0.28070848748137683,0.3340273414429127,Atlantic 10,High Major,0.03478194108305581,0.3485286505975088
