team_id,team_short_display_name,n_wins,off_mahal_mean,def_mahal_mean,off_def_gap,total_mahal,conference_short_name,conf_tier,cv_composite_core,cv_Shooting,cv_Ball_Care,cv_Rebounding,cv_Free_Throws,cv_Scoring_Mix,cv_Def_Quality
163,Princeton,21,2.7106559801326044,3.4073465399037204,-0.6966905597711159,6.118002520036325,Ivy League,Mid/Low Major,0.21747049890973688,0.1403930912290489,0.19710262807451637,0.17006678387290022,0.2559612696184317,0.38704820724707556,0.32382872175378724
2450,Norfolk St,14,3.4823882611458834,2.6063665856519345,0.8760216754939489,6.088754846797817,NA,NA,0.22008920984233823,0.1719144236131281,0.21423361223012952,0.18376142102083273,0.2860379232480626,0.294299117667158,0.2444986690995382
21,San Diego St,22,2.6749795769525337,3.4042717326133887,-0.7292921556608549,6.079251309565922,NA,NA,0.2363631881614791,0.15410364206030536,0.21871041632431842,0.20503142746784186,0.28289766102378955,0.4268073243941254,0.32107279393114035
167,New Mexico,19,3.0333427818332876,3.031906568445804,0.0014362133874836758,6.065249350279092,Mountain West,High Major,0.2327124653243556,0.1809532828779351,0.21433468211785536,0.16389450388464594,0.3067514888177365,0.4668356846058561,0.2976283689236051
2368,Marist,10,3.152684584058815,2.90859883616294,0.24408574789587512,6.061283420221755,MAAC,Mid/Low Major,0.2506971941408998,0.1674477036707946,0.22334037498397075,0.3001381767425963,0.2545610899183952,0.4371697874322562,0.30799862538874223
2856,CA Baptist,17,3.672442956389601,2.3677304804952874,1.3047124758943136,6.0401734368848885,NA,NA,0.23876272623710373,0.16918997256933077,0.2911133779499361,0.20259039249641134,0.2662511426580768,0.32678562752077034,0.26466874551176367
225,Brown,15,3.414038688600924,2.6260065179175256,0.7880321706833984,6.04004520651845,Ivy League,Mid/Low Major,0.2545666982818079,0.13212287790639182,0.2623936396571398,0.15761772473751567,0.4226662454459707,0.4318616306846537,0.2980330036620214
204,Oregon St,20,3.7204749754706588,2.3107085315975535,1.4097664438731052,6.031183507068212,NA,NA,0.2698902842608036,0.17434455389513673,0.2998863784991156,0.19318713386644287,0.30765295729367187,0.3888169904473922,0.37438039774965093
2572,Southern Miss,14,3.244912889183034,2.7493958251440294,0.49551706403900475,5.9943087143270635,Sun Belt,Mid/Low Major,0.23226997160125337,0.1902723437716237,0.22469956690788329,0.18010765787628197,0.30994060281063585,0.3474538635730159,0.2563296866398421
2623,Missouri St,16,2.765645175353666,3.2258861147823916,-0.4602409394287257,5.991531290136058,MVC,Mid/Low Major,0.2231261289244394,0.22828303713901835,0.2182044774567735,0.18391939213613367,0.1830325706167687,0.3708891213148518,0.3021911672735028
2379,MD Eastern,15,2.728446693479308,3.2237407446627175,-0.4952940511834094,5.952187438142026,NA,NA,0.2183054394370404,0.19408179854482777,0.22786801826865927,0.18033969108932832,0.2359644784114298,0.3187096635366661,0.25327321087095683
139,Saint Louis,11,4.180961981101057,1.7500749341211195,2.4308870469799375,5.931036915222177,Atlantic 10,High Major,0.22170255044448756,0.27182956934215463,0.24431168223627286,0.15900944151790847,0.18671994716553042,0.38340030395415003,0.24664211196057145
2464,N Arizona,10,2.0949399433732103,3.8061474834162725,-1.7112075400430622,5.901087426789482,NA,NA,0.2229852024218332,0.12121727492067114,0.24782779567726343,0.1284982276674925,0.2622564920536469,0.3648825826730494,0.3551262217900921
2116,UCF,10,3.7366653767880504,2.128914671706703,1.6077507050813473,5.865580048494754,NA,NA,0.21306764993505906,0.23315588422316508,0.21962957682382306,0.16032207471747467,0.21274893704517028,0.3135372088261923,0.2394817768656622
2649,Toledo,14,3.0712820001298176,2.750590337668171,0.3206916624616465,5.821872337797989,MAC,Mid/Low Major,0.2205091033719709,0.18363327213529482,0.20282832846997886,0.16511983334353053,0.22990656028096385,0.49563178230251503,0.32105752263008647
36,Colorado St,21,3.039220986040198,2.733316928307999,0.305904057732199,5.772537914348197,NA,NA,0.24778663038085205,0.17285586235048922,0.2976073515850675,0.19268539044080313,0.27484987115042714,0.35256401785723945,0.3009346763774733
82,UIC,13,3.0600262859314213,2.693735037249648,0.3662912486817733,5.753761323181069,NA,NA,0.22895852992056756,0.2140156308943461,0.22717419452639495,0.18560939578516278,0.22464823244256849,0.25531393306583694,0.2933451959543654
2655,Tulane,10,2.7868506381304465,2.92294063334705,-0.13608999521660348,5.7097912714774965,AAC,High Major,0.20420040932621525,0.1868979430528347,0.20966889192363752,0.19786981917415752,0.1496234511147914,0.2993723085297665,0.2769419413656551
55,Jax State,13,3.089312649640575,2.609411936217085,0.4799007134234903,5.69872458585766,NA,NA,0.24718322263310005,0.15695158120691854,0.2916020346118767,0.1751347276454139,0.30871350057046176,0.3433788002317885,0.30351426913082935
2026,App State,11,3.651380808030576,2.023966374375047,1.6274144336555287,5.675347182405623,NA,NA,0.23000536879899597,0.15531909111932593,0.2507621673409087,0.1731838307266054,0.2775002196110497,0.408827480964165,0.29326153519709003
295,Old Dominion,17,2.7089513422816838,2.9570535235560778,-0.24810218127439398,5.6660048658377615,Sun Belt,Mid/Low Major,0.20216403464608346,0.193698548744858,0.2046107381969488,0.1543763355969395,0.18780284902073663,0.32702868122031903,0.2703317016709343
2492,Pepperdine,17,3.9975971747563444,1.6364973811364942,2.36109979361985,5.634094555892839,WCC,High Major,0.23207181714860475,0.1730913190192278,0.2525227845944983,0.17395996583096718,0.3184005617521666,0.32753957060938993,0.24238445454616395
2460,Northern Iowa,13,3.8305416155030456,1.754772929149107,2.0757686863539386,5.585314544652153,MVC,Mid/Low Major,0.23748629430218993,0.1947810478740138,0.249775702838337,0.23207665170124595,0.26165641960564584,0.36026304136619947,0.2491416494917071
2132,Cincinnati,11,3.222595067944751,2.348672424053334,0.8739226438914169,5.571267491998085,AAC,High Major,0.21994771675890842,0.19500697560509078,0.28089490623441293,0.1351435712300619,0.2113942196455564,0.328111015764319,0.27729891107942006
2230,Fordham,10,3.0358437739212754,2.5285551912539486,0.5072885826673268,5.564398965175224,Atlantic 10,High Major,0.21922775588275487,0.15655683895483055,0.2572593537029454,0.1565688453265749,0.2883359347035306,0.21786913701527458,0.23741780672589285
2507,Providence,14,3.006813880649745,2.5409896448350424,0.46582423581470245,5.547803525484787,Big East,High Major,0.2261735687384985,0.21124481866200845,0.26542603392160735,0.14447254329919978,0.24229739506567693,0.3138577566964035,0.267427052744
152,NC State,18,3.2820016998266506,2.261177109825224,1.0208245900014266,5.543178809651875,ACC,Power 4,0.2410551180609987,0.21028636900815123,0.25462302515236035,0.18408414811910714,0.2554085908351072,0.28336645422673934,0.30087345719026753
97,Louisville,24,2.5839276440255725,2.916949374892045,-0.3330217308664727,5.500877018917618,ACC,Power 4,0.22020044260326363,0.1574929753366501,0.22192333924666968,0.16426542613659795,0.2642127482651443,0.3646352466771002,0.2931077240312562
113,UMass,19,2.6522012177581775,2.785617402988409,-0.13341618523023158,5.437818620746587,NA,NA,0.21346530440106262,0.14970432448489399,0.229009424886844,0.1683983305260478,0.27369693889482183,0.24623997400284542,0.24651750321270552
256,James Madison,21,3.0938172272803346,2.246519146305732,0.8472980809746025,5.340336373586067,Sun Belt,Mid/Low Major,0.22871379346263038,0.15754430697759392,0.23880015707935007,0.1737980411815073,0.3101883124142284,0.2909754261977048,0.2632381496604722
59,Georgia Tech,12,3.2143701049124465,2.0708751539625414,1.143494950949905,5.285245258874988,ACC,Power 4,0.2353968110334863,0.18209081777055128,0.18819620262901796,0.19087748821454253,0.2972556757615934,0.2502149386763239,0.31856387079172643
107,Holy Cross,18,2.9363752998792236,2.3271183895183345,0.6092569103608891,5.263493689397558,Patriot,Mid/Low Major,0.22577434809698194,0.18892203328125656,0.20516979208926417,0.15071250311832624,0.3067955489583644,0.32116614872904947,0.27727186303769835
2638,UTEP,12,3.2322668518824527,1.9977189984802566,1.234547853402196,5.229985850362709,NA,NA,0.20346913537638944,0.1582536758821981,0.12544430530479794,0.19001542115082817,0.27589928592226365,0.31290875663306955,0.2677329886218594
2325,La Salle,15,3.2691095252567104,1.9028051014416238,1.3663044238150865,5.171914626698334,Atlantic 10,High Major,0.22052971662717558,0.2150286214113549,0.19196960386200268,0.20461238547364302,0.30297497151708247,0.29955911269992697,0.1880630008717948
58,South Florida,17,3.170119784927101,1.9556471105908289,1.214472674336272,5.12576689551793,AAC,High Major,0.20086268975082744,0.21406551372861132,0.19220802850735774,0.18019635290433805,0.20285733498042158,0.3333742483045117,0.21498621863340844
314,Iona,18,2.7994912127818474,2.316796420867604,0.48269479191424347,5.116287633649451,MAAC,Mid/Low Major,0.23204745921112432,0.16095210694146822,0.23495537409094036,0.14568215466270093,0.35815744261544796,0.36279380879218837,0.26049021774506415
2752,Xavier,11,2.907701863638168,2.205274384265251,0.702427479372917,5.112976247903418,Big East,High Major,0.22047096649950576,0.1987073766392751,0.2230519929789802,0.08417416434192648,0.27596692853153815,0.27076442827049874,0.32045437000580884
156,Creighton,13,3.3200896746589756,1.7485127088494337,1.571576965809542,5.068602383508409,Big East,High Major,0.23305305911834062,0.16973645466024015,0.25365072721588056,0.20069255926216442,0.2845244481784373,0.33054648382398144,0.25666110627498073
2453,North Alabama,15,2.776063283562713,2.0281228590768086,0.7479404244859045,4.804186142639521,ASUN,Mid/Low Major,0.21550607608401393,0.15787567753494686,0.20084634885981006,0.20551535100983773,0.2845314671680094,0.33810976375750457,0.22876153584746559
