Game ID,Game Name,Game Number,Status Code,Team A ID,Team A Organisation ID,Team A Code,Team A Official Name,Team A Short Name,Team B ID,Team B Organisation ID,Team B Code,Team B Official Name,Team B Short Name,Team A Score,Team B Score,Is Live,Current Period,Chrono,Live Game Status,Current Period Status,Host City,Host Country,Host Country Code,Venue ID,Venue Name,Game Date Time,Game Date Time UTC,Has Time Game Date Time,IANA Time Zone,UTC Offset,Is Postponed,Is Played Behind Closed Doors,Venue Capacity,Spectators,Statistic System,Group ID,Group Pairing Code,Round ID,Round Code,Round Name,Round Number,Round Type,Round Status Code,Competition ID,Competition Code,Competition Official Name,Competition Start,Competition End,Competition Status,Competition Age Category,Competition Gender,Competition FIBA Zone,Competition Zone Code,Competition Type,Competition Category Code,Competition Category Name
108030,26408-B-32,32,VALID,278121,8916,BLAN,Basket Landes,Basket Landes,278115,806,SCH,Beretta Famila Schio,Beretta Famila Schio,64,79,False,Q4,00:00,5,E,Mont de Marsan,France,FRA,57194,Espace Francois Mitterrand,2021-12-09T19:00:00,2021-12-09T18:00:00,True,Europe/Paris,1.0,False,False,2300,2600,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
108013,26408-B-33,33,VALID,278118,779,SOP,SOPRON BASKET,Sopron Basket,278113,65476,VBW,VBW Arka Gdynia,VBW Arka Gdynia,67,40,False,Q4,00:00,5,E,Sopron,Hungary,HUN,51835,Arena Sopron,2021-12-16T19:15:00,2021-12-16T18:15:00,True,Europe/Budapest,1.0,False,False,2500,634,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
107996,26408-B-34,34,VALID,278127,65445,GALA,Galatasaray Spor Kulübü,Galatasaray,278110,2099,D.K.,Dynamo Kursk,Dynamo Kursk,70,80,False,Q4,00:00,5,E,Istanbul,Türkiye,TUR,52057,Şehit Mustafa Özel Spor Kompleksi,2021-12-15T20:00:00,2021-12-15T17:00:00,True,Europe/Istanbul,3.0,False,False,2100,350,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
108018,26408-B-35,35,VALID,278123,65758,GIRO,SPAR GIRONA,Spar Girona,278115,806,SCH,Beretta Famila Schio,Beretta Famila Schio,65,55,False,Q4,00:00,5,E,Girona,Spain,ESP,52205,Pavello Fontajau,2021-12-15T20:10:00,2021-12-15T19:10:00,True,Europe/Madrid,1.0,False,False,5500,2467,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
107970,26408-B-36,36,VALID,278121,8916,BLAN,Basket Landes,Basket Landes,278126,65448,FENER,Fenerbahçe Spor Kulübü Dernegi,Fenerbahce Safiport,76,93,False,Q4,00:00,5,E,Mont-de-Marsan,France,FRA,57194,Espace Francois Mitterrand,2021-12-15T20:00:00,2021-12-15T19:00:00,True,Europe/Paris,1.0,False,False,2300,2600,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
107980,26408-B-37,37,VALID,278113,65476,VBW,VBW Arka Gdynia,VBW Arka Gdynia,278127,65445,GALA,Galatasaray Spor Kulübü,Galatasaray,76,75,False,Q4,00:00,5,E,Gdynia,Poland,POL,56985,Polsat Plus Arena,2021-12-21T18:00:00,2021-12-21T17:00:00,True,Europe/Warsaw,1.0,False,False,4334,300,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
108016,26408-B-38,38,VALID,278115,806,SCH,Beretta Famila Schio,Beretta Famila Schio,278118,779,SOP,SOPRON BASKET,Sopron Basket,71,70,False,OT1,00:00,5,E,Schio,Italy,ITA,51922,Palazzetto Livio Romare,2021-12-21T19:30:00,2021-12-21T18:30:00,True,Europe/Rome,1.0,False,False,2600,1000,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
107983,26408-B-39,39,VALID,278110,2099,D.K.,Dynamo Kursk,Dynamo Kursk,278121,8916,BLAN,Basket Landes,Basket Landes,75,57,False,Q4,00:00,5,E,Kursk,Russia,RUS,57270,Sport Concert Complex,2021-12-21T18:00:00,2021-12-21T15:00:00,True,Europe/Moscow,3.0,False,False,3125,200,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
108026,26408-B-40,40,VALID,278126,65448,FENER,Fenerbahçe Spor Kulübü Dernegi,Fenerbahce Safiport,278123,65758,GIRO,SPAR GIRONA,Spar Girona,78,57,False,Q4,00:00,5,E,Istanbul,Türkiye,TUR,52230,Metro Energy Sports Hall,2021-12-21T19:00:00,2021-12-21T16:00:00,True,Europe/Istanbul,3.0,False,False,1200,270,FLS,39589,B,26408,RS,Regular Season,2,G,COMPL,208434,ELW,EuroLeague Women,2021-09-15,2022-04-10,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-1,Continental Club Competition - Tier 1
108320,26424-C-11,11,VALID,278167,644,HORI,Horizont Minsk Region,Horizont,278205,75818,UMCS,AZS UMCS Lublin,AZS UMCS Lublin,61,70,False,Q4,00:00,5,E,Molodechno,Belarus,BLR,60460,Sports and Entertainment Center,2021-12-02T20:00:00,2021-12-02T17:00:00,True,Europe/Minsk,3.0,False,False,1000,600,FLS,39651,C,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108347,26424-C-12,12,VALID,278207,8365,GORZ,InvestInTheWest Enea Gorzów,InvestInTheWest Enea GW,278199,58380,CBK,CBK Mersin Yenisehir Bld,CBK Mersin Yenisehir Bld,68,75,False,Q4,00:00,5,E,Gorzów Wielkopolski,Poland,POL,56802,Hala of AJP,2021-12-02T18:00:00,2021-12-02T17:00:00,True,Europe/Warsaw,1.0,False,False,1200,430,FLS,39651,C,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108367,26424-D-11,11,VALID,278196,59306,NESI,Nesibe Aydın,Nesibe Aydın,278204,9116,PEAC,NKA Universitas PEAC,NKA Universitas PEAC,96,62,False,Q4,00:00,5,E,Ankara,Türkiye,TUR,52040,Tobb-Etü Spor Salonu,2021-12-01T16:30:00,2021-12-01T13:30:00,True,Europe/Istanbul,3.0,False,False,2000,200,FLS,39652,D,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108377,26424-D-12,12,VALID,278215,65468,RML,Neve David Ramla,Neve David Ramla,278409,8377,KYSR,Bellona Kayseri BC,Bellona Kayseri,89,71,False,Q4,00:00,5,E,Ramla,Israel,ISR,52222,Kiryat Menachem,2021-12-02T18:30:00,2021-12-02T16:30:00,True,Asia/Jerusalem,2.0,False,False,1600,100,FLS,39652,D,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108379,26424-E-11,11,VALID,278193,65484,KKZCZ,KKZ Crvena Zvezda,KKZ Crvena Zvezda,278206,10095,BDG,Polskieprzetwory Bydgoszcz,Polskieprzetwory Bydgoszcz,73,69,False,Q4,00:00,5,E,Belgrade,Serbia,SRB,51910,FMP Hall Zeleznik,2021-12-01T20:00:00,2021-12-01T19:00:00,True,Europe/Belgrade,1.0,False,False,2200,100,FLS,39653,E,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108352,26424-E-12,12,VALID,278177,65519,OLY,Olympiacos S.F.P.,Olympiacos S.F.P.,278200,7874,NAD,Basketball Club Nadezhda,BC Nadezhda,84,81,False,Q4,00:00,5,E,Pireas,Greece,GRE,52137,Peace and Friendship Stadium,2021-12-01T18:30:00,2021-12-01T16:30:00,True,Europe/Athens,2.0,False,False,14700,350,FLS,39653,E,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108354,26424-F-11,11,VALID,278191,66824,NIKA,Nika Syktyvkar,Nika Syktyvkar,278189,59616,CSATA,Ludovika-FCSM Csata,Ludovika-FCSM Csata,82,47,False,Q4,00:00,5,E,Syktyvkar,Russia,RUS,60458," KSK ""Luzales""",2021-12-02T20:00:00,2021-12-02T17:00:00,True,Europe/Moscow,3.0,False,False,0,780,FLS,39654,F,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108311,26424-F-12,12,VALID,278188,3883,DVTK,DVTK Miskolc,DVTK,278198,58381,ORMAN,Orman Genclik ve SK,Orman Genclik,82,72,False,Q4,00:00,5,E,Miskolc,Hungary,HUN,60418,DVTK Arena,2021-12-02T18:00:00,2021-12-02T17:00:00,True,Europe/Budapest,1.0,False,False,3300,800,FLS,39654,F,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108274,26424-G-11,11,VALID,278194,9488,ELFIC,BCF Elfic Fribourg,BCF Elfic Fribourg,278172,61620,TFE,Tenerife,Tenerife,82,78,False,OT1,00:00,5,E,Fribourg,Switzerland,SUI,57114,Site Sportif Saint-Leonard,2021-12-02T19:30:00,2021-12-02T18:30:00,True,Europe/Zurich,1.0,False,False,2737,250,FLS,39660,G,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108268,26424-G-12,12,VALID,278408,928,TBB,Tango Bourges Basket,Tango Bourges,278212,73205,DSS,Banco di Sardegna Sassari,Banco Sardegna Sassari,118,67,False,Q4,00:00,5,E,Bourges,France,FRA,52377,Palais des Sports du Prado,2021-12-01T20:00:00,2021-12-01T19:00:00,True,Europe/Paris,1.0,False,False,5027,2969,FLS,39660,G,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108270,26424-H-11,11,VALID,278182,58267,RVBC,La Roche Vendee Basket Club,Roche Vendee,278211,72201,VIRT,Virtus Segafredo Bologna,Virtus Segafredo Bologna,63,67,False,Q4,00:00,5,E,La Roche-sur-Yon,France,FRA,60344,Halle des Sports les Oudairies,2021-12-01T20:00:00,2021-12-01T19:00:00,True,Europe/Paris,1.0,False,False,2400,1500,FLS,39656,H,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108244,26424-H-12,12,VALID,278170,10088,LOIN,Lointek Gernika Bizkaia,Lointek Gernika,278181,9252,FCB,Flammes Carolo Basket ,Flammes,56,58,False,Q4,00:00,5,E,Gernika-Lumo,Spain,ESP,60254,Polideportivo Maloste,2021-12-01T20:00:00,2021-12-01T19:00:00,True,Europe/Madrid,1.0,False,False,925,585,FLS,39656,H,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108246,26424-I-11,11,VALID,278164,313,BNC,Basket Namur Capitale,Basket Namur Capitale,278163,65664,KBME,Kangoeroes Basket Mechelen,Kangoeroes Basket,58,68,False,Q4,00:00,5,E,Namur,Belgium,BEL,51935,Hall Octave Henry,2021-12-02T20:00:00,2021-12-02T19:00:00,True,Europe/Brussels,1.0,False,False,1500,0,FLS,39655,I,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108275,26424-I-12,12,VALID,278410,65548,VAL,Valencia Basket Club SAD,Valencia BC,278173,65795,DME,Ensino Lugo CB,Duran Maquinaria Ensino,60,53,False,Q4,00:00,5,E,Valencia,Spain,ESP,51758,Pabellon Fuente de San Luis,2021-12-02T20:00:00,2021-12-02T19:00:00,True,Europe/Madrid,1.0,False,False,9000,1056,FLS,39655,I,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108276,26424-J-11,11,VALID,278202,402,MBKRK,MBK Ruzomberok,MBK Ruzomberok,278171,725,MOV,Club Estudiantes Baloncesto,Movistar Estudiantes,53,85,False,Q4,00:00,5,E,Ruzomberok,Slovakia,SVK,52468,Sportova Hala Koniaren,2021-12-01T17:00:00,2021-12-01T16:00:00,True,Europe/Bratislava,1.0,False,False,4000,0,FLS,39657,J,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108304,26424-J-12,12,VALID,278184,65745,LYON,LDLC ASVEL Feminin ,LDLC ASVEL Feminin,278165,57696,LIEGE,Liege Panthers,Liege Panthers,89,31,False,Q4,00:00,5,E,Lyon,France,FRA,60258,Gymnase Mado Bonnet,2021-12-01T20:00:00,2021-12-01T19:00:00,True,Europe/Paris,1.0,False,False,1300,700,FLS,39657,J,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108306,26424-K-11,11,VALID,278174,9985,RUTR,Rutronik Stars Keltern,Rutronik Stars Keltern,278168,892,ZAB,Zabiny Brno,Zabiny Brno,77,78,False,Q4,00:00,5,E,Keltern,Germany,GER,57629,Speiterlinghalle,2021-12-02T18:30:00,2021-12-02T17:30:00,True,Europe/Berlin,1.0,False,False,603,50,FLS,39658,K,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108280,26424-K-12,12,VALID,278162,65639,CAS,Mithra Castors Braine,Castors Braine,278179,65763,LDN,London Lions,London Lions,70,67,False,Q4,00:00,5,E,Braine-l'Alleud,Belgium,BEL,57460,Stade Gaston Reiff,2021-12-01T19:30:00,2021-12-01T18:30:00,True,Europe/Brussels,1.0,False,False,2500,0,FLS,39658,K,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108282,26424-L-11,11,VALID,278169,891,KPB,KP BRNO,KP Brno,278216,65705,HAUK,Haukar,Haukar,60,53,False,Q4,00:00,5,E,Brno,Czechia,CZE,52070,Starez Arena Vodova,2021-12-01T17:00:00,2021-12-01T16:00:00,True,Europe/Prague,1.0,False,False,2900,0,FLS,39659,L,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108383,26424-L-12,12,VALID,278183,4106,VDA,Villeneuve d'Ascq LM,Villeneuve d'Ascq LM,278186,65528,TGB,Tarbes Gespe Bigorre,Tarbes GB,86,51,False,Q4,00:00,5,E,Villeneuve d' Ascq,France,FRA,52826,Palacium,2021-12-01T20:00:00,2021-12-01T19:00:00,True,Europe/Paris,1.0,False,False,1800,1908,FLS,39659,L,26424,RS,Regular Season,2,G,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108384,26425-1-A,A,VALID,278179,65763,LDN,London Lions,London Lions,278408,928,TBB,Tango Bourges Basket,Tango Bourges,65,64,False,Q4,00:00,5,E,London,Great Britain,GBR,52270,Crystal Palace NSC,2021-12-15T19:00:00,2021-12-15T19:00:00,True,Europe/London,0.0,False,False,1500,85,FLS,39677,1,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108396,26425-10-A,A,VALID,278163,65664,KBME,Kangoeroes Basket Mechelen,Kangoeroes Basket,278208,3884,POLK,BC Polkowice,BC Polkowice,83,70,False,Q4,00:00,5,E,Mechelen,Belgium,BEL,60416,Winketkaai,2021-12-15T20:30:00,2021-12-15T19:30:00,True,Europe/Brussels,1.0,False,False,1100,3,FLS,39670,10,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108395,26425-10-B,B,VALID,278208,3884,POLK,BC Polkowice,BC Polkowice,278163,65664,KBME,Kangoeroes Basket Mechelen,Kangoeroes Basket,73,53,False,OT1,00:00,5,E,Polkowice,Poland,POL,52702,City Sports Hall Polkowice,2021-12-22T19:00:00,2021-12-22T18:00:00,True,Europe/Warsaw,1.0,False,False,1750,310,FLS,39670,10,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108394,26425-11-A,A,VALID,278215,65468,RML,Neve David Ramla,Neve David Ramla,278162,65639,CAS,Mithra Castors Braine,Castors Braine,75,86,False,Q4,00:00,5,E,Ramla,Israel,ISR,52222,Kiryat Menachem,2021-12-15T18:00:00,2021-12-15T16:00:00,True,Asia/Jerusalem,2.0,False,False,1600,75,FLS,39671,11,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108393,26425-11-B,B,VALID,278162,65639,CAS,Mithra Castors Braine,Castors Braine,278215,65468,RML,Neve David Ramla,Neve David Ramla,86,79,False,Q4,00:00,5,E,Braine-l'Alleud,Belgium,BEL,57460,Stade Gaston Reiff,2021-12-22T19:30:00,2021-12-22T18:30:00,True,Europe/Brussels,1.0,False,False,2500,10,FLS,39671,11,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108392,26425-12-A,A,VALID,278205,75818,UMCS,AZS UMCS Lublin,AZS UMCS Lublin,278186,65528,TGB,Tarbes Gespe Bigorre,Tarbes GB,72,55,False,Q4,00:00,5,E,Lublin,Poland,POL,60456,Hala Mosir,2021-12-15T19:00:00,2021-12-15T18:00:00,True,Europe/Warsaw,1.0,False,False,900,454,FLS,39669,12,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108391,26425-12-B,B,VALID,278186,65528,TGB,Tarbes Gespe Bigorre,Tarbes GB,278205,75818,UMCS,AZS UMCS Lublin,AZS UMCS Lublin,55,63,False,Q4,00:00,5,E,Tarbes,France,FRA,51751,Palais des Sports,2021-12-22T20:00:00,2021-12-22T19:00:00,True,Europe/Paris,1.0,False,False,1800,450,FLS,39669,12,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108390,26425-13-A,A,VALID,278191,66824,NIKA,Nika Syktyvkar,Nika Syktyvkar,278182,58267,RVBC,La Roche Vendee Basket Club,Roche Vendee,103,74,False,Q4,00:00,5,E,Syktyvkar,Russia,RUS,60458," KSK ""Luzales""",2021-12-15T19:00:00,2021-12-15T16:00:00,True,Europe/Moscow,3.0,False,False,0,750,FLS,39672,13,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108389,26425-13-B,B,VALID,278182,58267,RVBC,La Roche Vendee Basket Club,Roche Vendee,278191,66824,NIKA,Nika Syktyvkar,Nika Syktyvkar,98,108,False,Q4,00:00,5,E,La Roche-sur-Yon,France,FRA,60344,Halle des Sports les Oudairies,2021-12-22T20:00:00,2021-12-22T19:00:00,True,Europe/Paris,1.0,False,False,2400,2050,FLS,39672,13,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108388,26425-14-A,A,VALID,278181,9252,FCB,Flammes Carolo Basket ,Flammes,278171,725,MOV,Club Estudiantes Baloncesto,Movistar Estudiantes,75,78,False,Q4,00:00,5,E,Charleville-Mézères,France,FRA,57633,Caisse d' Epargne Arena,2021-12-15T20:00:00,2021-12-15T19:00:00,True,Europe/Paris,1.0,False,False,2900,1920,FLS,39673,14,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108387,26425-14-B,B,VALID,278171,725,MOV,Club Estudiantes Baloncesto,Movistar Estudiantes,278181,9252,FCB,Flammes Carolo Basket ,Flammes,54,60,False,Q4,00:00,5,E,Madrid,Spain,ESP,56811,Polideportivo Antonio Magarinos,2021-12-22T20:30:00,2021-12-22T19:30:00,True,Europe/Madrid,1.0,False,False,3600,0,FLS,39673,14,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108386,26425-15-A,A,VALID,278411,8526,SSIC,ACS SEPSI-SIC,ACS Sepsi-SIC,278198,58381,ORMAN,Orman Genclik ve SK,Orman Genclik,52,80,False,Q4,00:00,5,E,Sfantu Gheorghe,Romania,ROU,57669,Sepsi Arena,2021-12-15T19:00:00,2021-12-15T17:00:00,True,Europe/Bucharest,2.0,False,False,3000,1200,FLS,39674,15,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108385,26425-15-B,B,VALID,278198,58381,ORMAN,Orman Genclik ve SK,Orman Genclik,278411,8526,SSIC,ACS SEPSI-SIC,ACS Sepsi-SIC,72,69,False,Q4,00:00,5,E,Ankara,Türkiye,TUR,60255,Sait Zarifoğlu Spor Salonu ,2021-12-22T16:00:00,2021-12-22T13:00:00,True,Europe/Istanbul,3.0,False,False,1000,100,FLS,39674,15,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108414,26425-16-A,A,VALID,278188,3883,DVTK,DVTK Miskolc,DVTK,278168,892,ZAB,Zabiny Brno,Zabiny Brno,57,61,False,Q4,00:00,999,E,Miskolc,Hungary,HUN,60418,DVTK Arena,2021-12-15T18:00:00,2021-12-15T17:00:00,True,Europe/Budapest,1.0,False,False,3300,300,FLS,39675,16,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108415,26425-16-B,B,VALID,278168,892,ZAB,Zabiny Brno,Zabiny Brno,278188,3883,DVTK,DVTK Miskolc,DVTK,76,69,False,Q4,00:00,5,E,Brno,Czechia,CZE,51832,Gym Rosnicka,2021-12-22T18:30:00,2021-12-22T17:30:00,True,Europe/Prague,1.0,False,False,2100,259,FLS,39675,16,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108412,26425-2-A,A,VALID,278193,65484,KKZCZ,KKZ Crvena Zvezda,KKZ Crvena Zvezda,278410,65548,VAL,Valencia Basket Club SAD,Valencia BC,63,80,False,Q4,00:00,5,E,Belgrade,Serbia,SRB,51910,FMP Hall Zeleznik,2021-12-15T21:00:00,2021-12-15T20:00:00,True,Europe/Belgrade,1.0,False,False,2200,126,FLS,39662,2,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108411,26425-2-B,B,VALID,278410,65548,VAL,Valencia Basket Club SAD,Valencia BC,278193,65484,KKZCZ,KKZ Crvena Zvezda,KKZ Crvena Zvezda,96,51,False,Q4,00:00,5,E,Valencia,Spain,ESP,51758,Pabellon Fuente de San Luis,2021-12-22T20:00:00,2021-12-22T19:00:00,True,Europe/Madrid,1.0,False,False,9000,1453,FLS,39662,2,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
108410,26425-3-A,A,VALID,278170,10088,LOIN,Lointek Gernika Bizkaia,Lointek Gernika,278199,58380,CBK,CBK Mersin Yenisehir Bld,CBK Mersin Yenisehir Bld,83,59,False,Q4,00:00,5,E,Gernika-Lumo,Spain,ESP,60254,Polideportivo Maloste,2021-12-15T20:00:00,2021-12-15T19:00:00,True,Europe/Madrid,1.0,False,False,925,585,FLS,39663,3,26425,PO1,Play-Off Round 1,3,NG,COMPL,208435,ECW,EuroCup Women,2021-09-22,2022-04-07,Completed,Senior,Women,FIBA Europe,E,Clubs,CCC-2,Continental Club Competition - Tier 2
