rank,program,network,time,duration,rating,viewers,date
120,BUTTERBEANS CAFE,NICK JR,7:00 PM,30,0.07,328,3/25/19
121,NEW DAY,CNN,7:00 AM,60,0.07,404,3/25/19
122,MSNBC LIVE W/VELSHI&RUHLE,MSNBC,1:00 PM,60,0.06,809,3/25/19
123,OTL – FIRST REPORT,ESPN2,3:00 PM,30,0.06,116,3/25/19
124,INSIDE POLITICS,CNN,12:00 PM,60,0.06,531,3/25/19
125,NHL LIVE POST,NBC SPORTS NETWORK,10:45 PM,45,0.06,145,3/25/19
126,SNAPPED: KILLER COUPLES,OXYGEN MEDIA,9:00 PM,60,0.06,268,3/25/19
127,IN ICE COLD BLOOD,OXYGEN MEDIA,8:00 PM,60,0.06,256,3/25/19
128,MSNBC LIVE W/ H.JACKSON,MSNBC,10:00 AM,60,0.06,832,3/25/19
129,MORNING EXPRESS W/ MEADE,HLN,6:00 AM,60,0.06,247,3/25/19
130,MSNBC LIVE W/ C.MELVIN,MSNBC,11:00 AM,60,0.06,700,3/25/19
131,AT THIS HOUR,CNN,11:00 AM,60,0.06,523,3/25/19
132,CNN NEWSROOM,CNN,9:00 AM,60,0.06,494,3/25/19
133,CNN RIGHT NOW,CNN,1:00 PM,60,0.06,552,3/25/19
134,KNIGHT AND DAY,HBO PRIME,3:45 PM,110,0.06,166,3/25/19
135,MSNBC LIVE W/ S.RUHLE,MSNBC,9:00 AM,60,0.06,955,3/25/19
136,CNN NEWSROOM,CNN,10:00 AM,60,0.05,529,3/25/19
137,NEW DAY,CNN,6:00 AM,60,0.05,344,3/25/19
138,EUROPEAN QUALIFIER      L: PORTUGAL/SERBIA,ESPN2,3:30 PM,150,0.05,169,3/25/19
139,MSNBC LIVE W/ A.VELSHI,MSNBC,3:00 PM,60,0.05,828,3/25/19
140,COMMON KNOWLEDGE,GSN,5:30 PM,30,0.05,449,3/25/19
141,SPORTSCENTER AM      L,ESPN2,8:00 AM,60,0.05,98,3/25/19
142,ANDREA MITCHELL REPORTS,MSNBC,12:00 PM,60,0.05,717,3/25/19
143,WMNS NCAA BKBL CHAMP L,ESPN2,11:03 PM,117,0.05,246,3/25/19
144,NBA REGULAR SEASON   L: PHILADELPHIA/ORLANDO,NBA-TV,7:00 PM,136,0.05,174,3/25/19
145,MAINE CABIN MASTERS,DIY NETWORK,9:00 PM,60,0.05,318,3/25/19
146,NIGHTLY POP,E!,10:30 PM,30,0.05,115,3/25/19
147,MORNING EXPRESS W/ MEADE,HLN,8:00 AM,60,0.05,207,3/25/19
148,MEET THE PEETES,HALLMARK CHANNEL,10:00 PM,60,0.04,329,3/25/19
149,HOME & FAMILY: N/A,HALLMARK CHANNEL,10:00 AM,120,0.04,178,3/25/19
150,ESCAPING POLYGAMY,LIFETIME TELEVISION,12:01 AM,58,0.04,163,3/25/19
1,TBS NCAA BSKBL CHMP FR 1: AUBURN VS NORTH CAROLINA,TBS NETWORK,7:19 PM,143,1.65,"5,616",3/29/19
2,TBS NCAA BK CHP-BRG-PRFR1,TBS NETWORK,9:42 PM,19,1.08,"3,621",3/29/19
3,TBS NCAA BSKBL CHMP FR 2: HOUSTON VS KENTUCKY,TBS NETWORK,10:01 PM,135,1.03,"3,414",3/29/19
4,TBS NCAA BSK POST GAME-FR,TBS NETWORK,12:23 AM,49,0.67,"1,725",3/29/19
5,LIVE PD: 194 LIVE PD,A&E NETWORK,9:00 PM,180,0.67,"1,998",3/29/19
6,MY LOTTERY DREAM HOME,HOME AND GARDEN TV,9:00 PM,30,0.28,"1,707",3/29/19
7,TBS NCAA BK CHP-PRE-PRFR,TBS NETWORK,6:00 PM,79,0.27,716,3/29/19
8,REAL TIME WITH BILL MAHER,HBO PRIME,10:00 PM,57,0.27,"1,521",3/29/19
9,"DINERS, DRIVE INS & DIVES",FOOD NETWORK,9:00 PM,30,0.25,827,3/29/19
10,RIDICULOUSNESS SSN13,MTV,8:00 PM,31,0.24,551,3/29/19
11,PARDON THE INTERRUPTION,ESPN,5:30 PM,30,0.24,681,3/29/19
12,MAMA JUNE FROM NOT TO HOT,WETV,9:00 PM,60,0.2,705,3/29/19
13,TUCKER CARLSON TONIGHT,FOX NEWS CHANNEL,8:00 PM,60,0.2,"2,656",3/29/19
14,HANNITY,FOX NEWS CHANNEL,9:00 PM,60,0.19,"2,939",3/29/19
15,RACHEL MADDOW SHOW,MSNBC,9:00 PM,60,0.19,"2,349",3/29/19
16,DONT BE TARDY,BRAVO,9:00 PM,30,0.19,500,3/29/19
17,ELEAGUE,TBS NETWORK,1:42 AM,60,0.19,431,3/29/19
18,CRASHLETES,NICKELODEON,7:00 PM,30,0.19,731,3/29/19
19,"INGRAHAM ANGLE, THE",FOX NEWS CHANNEL,10:00 PM,60,0.18,"2,305",3/29/19
20,SPORTSCENTER EARLY      L,ESPN,6:00 PM,60,0.18,416,3/29/19
21,SECRETS OF THE MORGUE,INVESTIGATION DISCOVERY,11:00 PM,60,0.18,850,3/29/19
22,SPORTSCENTER AM      L,ESPN,7:00 AM,60,0.17,412,3/29/19
23,SPORTSCENTER 1AM        L,ESPN,1:00 AM,60,0.17,398,3/29/19
24,HIGH NOON (9AM PACIFIC),ESPN,4:00 PM,30,0.17,366,3/29/19
25,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.17,346,3/29/19
26,AROUND THE HORN,ESPN,5:00 PM,30,0.16,452,3/29/19
27,TOP WING,NICKELODEON,12:00 PM,30,0.16,698,3/29/19
28,SECRETS OF THE MORGUE,INVESTIGATION DISCOVERY,10:00 PM,60,0.16,811,3/29/19
29,ANCIENT ALIENS AC,HISTORY,1:05 AM,61,0.16,553,3/29/19
30,ANCIENT ALIENS AC,HISTORY,9:02 PM,61,0.16,812,3/29/19
31,NBA: THE JUMP L,ESPN,3:00 PM,60,0.15,341,3/29/19
32,HIGHLY QUESTIONABLE,ESPN,4:30 PM,30,0.15,393,3/29/19
33,"FIVE, THE",FOX NEWS CHANNEL,5:00 PM,60,0.15,"2,290",3/29/19
34,"OFFICE, THE",NICK-AT-NITE,10:30 PM,30,0.15,380,3/29/19
35,AMERICAS NEWSROOM,FOX NEWS CHANNEL,10:00 AM,60,0.14,"1,611",3/29/19
36,AMERICAS NEWSROOM,FOX NEWS CHANNEL,9:00 AM,60,0.14,"1,846",3/29/19
37,SPECIAL RPT W/BRET BAIER,FOX NEWS CHANNEL,6:00 PM,60,0.14,"1,994",3/29/19
38,GHOST ADV REPACK: HAUNTINGS IN HOLLYWOOD,TRAVEL CHANNEL,9:00 PM,120,0.13,405,3/29/19
39,FOX NEWS AT NIGHT,FOX NEWS CHANNEL,11:00 PM,60,0.13,"1,343",3/29/19
40,"OFFICE, THE",NICK-AT-NITE,10:00 PM,30,0.13,436,3/29/19
41,"STORY, THE",FOX NEWS CHANNEL,7:00 PM,60,0.13,"1,757",3/29/19
42,SHEPARD SMITH REPORTING,FOX NEWS CHANNEL,3:00 PM,60,0.13,"1,422",3/29/19
43,ANIMAL CRIBS,ANIMAL PLANET,9:00 PM,61,0.13,416,3/29/19
44,GET UP   L: N/A,ESPN,8:00 AM,120,0.13,373,3/29/19
45,MICKEY AND THE ROADSTER,DISNEY CHANNEL,8:30 AM,25,0.13,503,3/29/19
46,FOX AND FRIENDS,FOX NEWS CHANNEL,7:00 AM,60,0.13,"1,592",3/29/19
47,MSNBC TOWN HALL,MSNBC,8:00 PM,60,0.12,"1,568",3/29/19
48,PUPPY DOG PALS,DISNEY CHANNEL,9:30 AM,25,0.12,540,3/29/19
49,OUTNUMBERED OVERTIME,FOX NEWS CHANNEL,1:00 PM,60,0.12,"1,320",3/29/19
50,FIRST TAKE   L: N/A,ESPN,10:00 AM,120,0.12,371,3/29/19
51,FOX AND FRIENDS,FOX NEWS CHANNEL,8:00 AM,60,0.12,"1,880",3/29/19
52,SPORTSCENTER AM      L,ESPN,12:00 PM,60,0.12,314,3/29/19
53,DAILY BRIEFING W/D.PERINO,FOX NEWS CHANNEL,2:00 PM,60,0.12,"1,364",3/29/19
54,SPORTSCENTER 12AM  L,ESPN,12:00 AM,60,0.12,310,3/29/19
55,NFL LIVE                L,ESPN,1:30 PM,90,0.12,284,3/29/19
56,DEADLINE:WHITE HOUSE,MSNBC,4:00 PM,60,0.12,"1,385",3/29/19
57,LAST WORD W/ L. ODONNELL,MSNBC,10:00 PM,60,0.12,"1,407",3/29/19
58,OUTNUMBERED,FOX NEWS CHANNEL,12:00 PM,60,0.12,"1,564",3/29/19
59,WMNS NCAA BKBL CHAMP L: UCLA/CONNECTICUT,ESPN,7:00 PM,121,0.11,682,3/29/19
60,CUOMO PRIME TIME,CNN,9:00 PM,60,0.11,751,3/29/19
61,MOVIE- LMN ACQUIRED PREM: MOMMY WOULD NEVER HURT U,LIFETIME MOVIE NETWORK,8:00 PM,120,0.11,600,3/29/19
62,SYDNEY TO THE MAX,DISNEY CHANNEL,8:30 PM,25,0.11,448,3/29/19
63,CNN TONIGHT,CNN,10:00 PM,60,0.11,634,3/29/19
64,GIGANTOSAURUS,DISNEY CHANNEL,9:00 AM,25,0.11,490,3/29/19
65,AMERICAS NEWSROOM,FOX NEWS CHANNEL,11:00 AM,60,0.11,"1,501",3/29/19
66,THIS IS NOT HAPPENING,COMEDY CENTRAL,11:00 PM,30,0.11,250,3/29/19
67,LIGA MX L: MONARCAS / LEON,UNIVISION DEPORTES,8:30 PM,148,0.11,282,3/29/19
68,FOX AND FRIENDS,FOX NEWS CHANNEL,6:00 AM,60,0.11,"1,190",3/29/19
69,HARDBALL WITH C. MATTHEWS,MSNBC,7:00 PM,60,0.1,"1,194",3/29/19
70,ANDERSON COOPER 360,CNN,8:00 PM,60,0.1,733,3/29/19
71,MSNBC LIVE W/ H.JACKSON,MSNBC,10:00 AM,60,0.1,916,3/29/19
72,BELLATOR MMA LIVE: 219,PARAMOUNT,9:00 PM,139,0.1,307,3/29/19
73,MORNING JOE: N/A,MSNBC,6:00 AM,180,0.1,"1,053",3/29/19
74,YOUR WORLD W/NEIL CAVUTO,FOX NEWS CHANNEL,4:00 PM,60,0.09,"1,448",3/29/19
75,BEAT W/ARI MELBER,MSNBC,6:00 PM,60,0.09,"1,237",3/29/19
76,LIGA MX L: ATLAS / SANTOS,UNIVISION DEPORTES,10:58 PM,123,0.09,243,3/29/19
77,MSNBC LIVE W/ C.MELVIN,MSNBC,11:00 AM,60,0.09,844,3/29/19
78,LEAD WITH JAKE TAPPER,CNN,4:00 PM,60,0.09,586,3/29/19
79,CNN NEWSROOM,CNN,3:00 PM,60,0.09,627,3/29/19
80,BRIDEZILLAS,WETV,10:00 PM,60,0.09,315,3/29/19
81,VAMPIRINA,DISNEY CHANNEL,10:30 AM,25,0.09,359,3/29/19
82,OTL – FIRST REPORT   L,ESPN,1:00 PM,30,0.09,248,3/29/19
83,CNN TONIGHT,CNN,11:00 PM,60,0.09,482,3/29/19
84,ERIN BURNETT OUTFRONT,CNN,7:00 PM,60,0.08,626,3/29/19
85,SITUATION ROOM,CNN,6:00 PM,60,0.08,562,3/29/19
86,CNN NEWSROOM,CNN,9:00 AM,60,0.08,496,3/29/19
87,11TH HOUR W/B. WILLIAMS,MSNBC,11:00 PM,60,0.08,"1,231",3/29/19
88,MTP DAILY,MSNBC,5:00 PM,60,0.08,"1,207",3/29/19
89,MSNBC LIVE W/ S.RUHLE,MSNBC,9:00 AM,60,0.08,901,3/29/19
90,JURASSIC WORLD:FALLEN KIN: JURASSIC WORLD:FALLEN KIN,HBO PRIME,2:10 PM,128,0.08,232,3/29/19
91,AT THIS HOUR,CNN,11:00 AM,60,0.08,570,3/29/19
92,CNN NEWSROOM,CNN,2:00 PM,60,0.08,608,3/29/19
93,SITUATION ROOM,CNN,5:00 PM,60,0.08,597,3/29/19
94,NASCAR M.E. CUP QUALIFY L,FOX SPORTS 1,7:30 PM,64,0.08,455,3/29/19
95,NEW DAY,CNN,7:00 AM,60,0.08,409,3/29/19
96,BIG SCREEN MOVIE: MAGIC MIKE,FREEFORM,7:30 PM,150,0.08,222,3/29/19
97,DATELINE: SECRETS UNCOVRD: 613 MYSTERY ON LOCKHART ROAD,OXYGEN MEDIA,7:00 PM,120,0.08,362,3/29/19
98,HOT ROD GARAGE,MOTOR TREND,9:30 PM,30,0.07,313,3/29/19
99,NEW DAY,CNN,8:00 AM,60,0.07,429,3/29/19
100,NEW DAY,CNN,6:00 AM,60,0.07,374,3/29/19
101,INSIDE POLITICS,CNN,12:00 PM,60,0.07,526,3/29/19
102,E! NEWS,E!,7:00 PM,60,0.07,265,3/29/19
103,CNN RIGHT NOW,CNN,1:00 PM,60,0.07,566,3/29/19
104,CNN NEWSROOM,CNN,10:00 AM,60,0.07,604,3/29/19
105,MSNBC LIVE W/ A.VELSHI,MSNBC,3:00 PM,60,0.07,926,3/29/19
106,NASCAR TRUCKS RACING L: TEXAS,FOX SPORTS 1,9:00 PM,163,0.06,455,3/29/19
107,ANDREA MITCHELL REPORTS,MSNBC,12:00 PM,60,0.06,801,3/29/19
108,MSNBC LIVE W/K.TUR,MSNBC,2:00 PM,60,0.06,761,3/29/19
109,NASCAR RACEDAY:TRCKS L,FOX SPORTS 1,8:34 PM,26,0.06,404,3/29/19
110,PGA TOUR: 2019 WGC-DELL MATCH PLAY,GOLF CHANNEL,2:00 PM,363,0.06,564,3/29/19
111,AMERICA SAYS,GSN,9:00 PM,30,0.06,432,3/29/19
112,LEGENDARY CATCH,NATIONAL GEOGRAPHIC,11:00 PM,60,0.06,250,3/29/19
113,WMNS NCAA BKBL CHAMP L,ESPN2,11:39 PM,111,0.06,340,3/29/19
114,SKYSCRAPER,HBO PRIME,8:13 PM,102,0.06,240,3/29/19
115,E! NEWS: DAILY POP I,E!,12:00 PM,60,0.06,112,3/29/19
116,NBA REGULAR SEASON   L: INDIANA/BOSTON,NBA-TV,7:00 PM,155,0.05,213,3/29/19
117,PRIME BASEBALL GAME: STL AT MIL/COL AT MIA,MLB NETWORK,8:10 PM,222,0.05,202,3/29/19
118,COMMON KNOWLEDGE,GSN,5:30 PM,30,0.05,404,3/29/19
119,PACIFIC RIM: UPRISING,HBO PRIME,5:35 PM,111,0.05,128,3/29/19
120,VICE NEWS TONIGHT,HBO PRIME,7:30 PM,26,0.05,174,3/29/19
121,LAW & ORDER,SUNDANCE TV,9:00 PM,60,0.05,272,3/29/19
122,LAW & ORDER,SUNDANCE TV,10:00 PM,60,0.05,264,3/29/19
123,FIRST TAKE,ESPN2,12:00 PM,60,0.05,104,3/29/19
124,UNDISPUTED L: 639,FOX SPORTS 1,9:30 AM,150,0.05,107,3/29/19
125,NASCAR XFINITY FIN PRAC L,FOX SPORTS 1,6:30 PM,60,0.04,211,3/29/19
126,MSNBC LIVE W/VELSHI&RUHLE,MSNBC,1:00 PM,60,0.04,763,3/29/19
127,NBA POSTGAME SHOW,NBA-TV,9:35 PM,80,0.04,125,3/29/19
128,MLB PREGAME,MLB NETWORK,8:00 PM,10,0.04,136,3/29/19
129,NCAA STUDIO UPDATE  L,ESPN,9:01 PM,28,0.04,265,3/29/19
130,LAW & ORDER,SUNDANCE TV,12:00 AM,60,0.04,243,3/29/19
131,NCAA HOCKEY CHAMP L: HARVARD/MASSACHUSETTS,ESPN2,3:05 PM,158,0.04,107,3/29/19
132,MORNING EXPRESS W/ MEADE,HLN,6:00 AM,60,0.04,204,3/29/19
133,TEXAS FLIP AND MOVE,DIY NETWORK,9:00 PM,60,0.04,324,3/29/19
134,WMNS NCAA BKBL CHAMP L: ARIZONA ST/MISSISSIPPI ST,ESPN2,9:00 PM,131,0.04,261,3/29/19
135,SPRING BAKING CHAMPION,COOKING CHANNEL,10:00 PM,60,0.04,185,3/29/19
136,SPRING BAKING CHAMPION,COOKING CHANNEL,9:00 PM,60,0.04,145,3/29/19
137,SPORTSCENTER AM      L,ESPN2,9:00 AM,60,0.04,123,3/29/19
138,TENNIS: ATP TOUR MASTER L: MIAMI OPEN,ESPN2,1:00 PM,125,0.04,176,3/29/19
139,SPORTSCENTER AM      L,ESPN2,8:00 AM,60,0.04,112,3/29/19
140,KIN,MAXPRIME,8:15 PM,103,0.04,116,3/29/19
141,WMNS NCAA BKBL CHAMP L,ESPN,9:29 PM,108,0.04,264,3/29/19
142,HOT ROD GARAGE,MOTOR TREND,9:00 PM,30,0.04,237,3/29/19
143,CRAZY CAKES,COOKING CHANNEL,11:00 PM,30,0.04,132,3/29/19
144,LAW & ORDER,SUNDANCE TV,11:00 PM,60,0.04,268,3/29/19
145,NASCAR M.E. CUP PRAC L,FOX SPORTS 1,3:00 PM,60,0.04,155,3/29/19
146,GET UP: N/A,ESPN2,10:00 AM,120,0.04,107,3/29/19
147,SPRING BAKING CHAMPION,COOKING CHANNEL,8:00 PM,60,0.04,150,3/29/19
148,NASCAR TRUCKS QUALIFY L,FOX SPORTS 1,5:00 PM,90,0.04,189,3/29/19
149,NFL TOTAL ACCESS,NFL NETWORK,7:00 PM,60,0.03,78,3/29/19
150,ALVINNN CHIPMUNKS,NICKTOONS,10:00 PM,30,0.03,112,3/29/19
1,TBS NCAA BSKBL CHMP SA-2: PURDUE VS VIRGINIA,TBS NETWORK,8:45 PM,145,2.93,"10,486",3/30/19
2,TBS NCAA BSKBL-BRIDGE-SAT,TBS NETWORK,8:29 PM,16,2.55,"8,826",3/30/19
3,TBS NCAA BSKBL CHMP SA-1: TEXAS TECH VS GONZAGA,TBS NETWORK,6:00 PM,149,2.04,"7,722",3/30/19
4,TBS NCAA BKB POST GAME-SA,TBS NETWORK,11:15 PM,30,1.21,"3,701",3/30/19
5,LIVE PD: 195 LIVE PD,A&E NETWORK,9:00 PM,180,0.62,"1,949",3/30/19
6,LAST OG POST ELITE 8,TBS NETWORK,11:45 PM,23,0.61,"1,633",3/30/19
7,DRAGON BALL SUPER,ADULT SWIM,11:00 PM,30,0.33,777,3/30/19
8,ROAD TO FINAL FOUR-SAT,TBS NETWORK,5:00 PM,60,0.29,"1,225",3/30/19
9,UFC FIGHT NIGHT  L: BARBOZA VS. GAETHJE,ESPN,7:00 PM,181,0.26,828,3/30/19
10,BORUTO:NARUTO NEXT GEN,ADULT SWIM,11:30 PM,30,0.24,507,3/30/19
11,HALL ORIGINAL MOVIE: A BRUSH WITH LOVE,HALLMARK CHANNEL,8:00 PM,120,0.22,"2,057",3/30/19
12,"KITCHEN AT FN, THE",FOOD NETWORK,11:00 AM,60,0.21,"1,116",3/30/19
13,SPORTSCENTER 1AM        L,ESPN,1:00 AM,60,0.21,454,3/30/19
14,POWER RANGERS BM,NICKELODEON,8:00 AM,30,0.21,713,3/30/19
15,ALVINNN!!! AND THE CHIPMU,NICKELODEON,11:00 AM,30,0.2,925,3/30/19
16,SPORTSCENTER WEEKEND-AM L,ESPN,9:00 AM,60,0.2,657,3/30/19
17,LIGA MX SAT: AMERICA / TIGRES,UNIVISION DEPORTES,8:56 PM,125,0.2,526,3/30/19
18,TRADING SPACES,TLC,8:00 PM,62,0.2,760,3/30/19
19,PREMIER LEAGUE L: WATFORD/MANCHESTER UNITED,NBC SPORTS NETWORK,10:56 AM,137,0.19,493,3/30/19
20,PGA TOUR: 2019 WGC-DELL MATCH PLAY,GOLF CHANNEL,10:00 AM,246,0.19,"1,249",3/30/19
21,SPORTSCENTER WEEKEND-AM L,ESPN,8:00 AM,60,0.19,588,3/30/19
22,SPORTSCENTER 12AM  L,ESPN,11:59 PM,61,0.19,509,3/30/19
23,KING OF QUEENS,NICK-AT-NITE,5:08 AM,25,0.19,442,3/30/19
24,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.18,418,3/30/19
25,VICTOR & VALENTINO,THE CARTOON NETWORK,10:00 AM,30,0.18,649,3/30/19
26,SWORD ART OL:ALICIZATION,ADULT SWIM,12:30 AM,30,0.18,407,3/30/19
27,GUYS RANCH KITCHEN,FOOD NETWORK,12:30 PM,30,0.18,869,3/30/19
28,GAME SHAKERS,NICKELODEON,8:00 PM,32,0.18,730,3/30/19
29,KING OF QUEENS,NICK-AT-NITE,5:33 AM,27,0.18,460,3/30/19
30,SWORD ART OL:ALICIZATION,ADULT SWIM,1:00 AM,30,0.18,403,3/30/19
31,TOTAL DRAMARAMA,THE CARTOON NETWORK,9:00 AM,30,0.17,694,3/30/19
32,"OFFICE, THE",NICK-AT-NITE,10:30 PM,30,0.17,402,3/30/19
33,TOP RANK BOXING        L,ESPN,10:01 PM,118,0.17,655,3/30/19
34,GHOST ADV REPACK: AMERICAS MOST HAUNTED TOWN,TRAVEL CHANNEL,9:00 PM,120,0.17,495,3/30/19
35,COMEDY CENTRAL MOVIE: AUSTIN POWERS: THE SPY WH,COMEDY CENTRAL,4:00 PM,135,0.17,363,3/30/19
36,"GREG GUTFELD SHOW, THE",FOX NEWS CHANNEL,10:00 PM,60,0.17,"1,836",3/30/19
37,BEN 10 (2017),THE CARTOON NETWORK,12:00 PM,30,0.16,644,3/30/19
38,JOJOS ADV: DIAMOND UNBRK,ADULT SWIM,1:30 AM,30,0.16,343,3/30/19
39,SPORTSCENTER WEEKEND-AM L,ESPN,7:00 AM,60,0.16,513,3/30/19
40,BAKUGAN:BATTLE PLANET,THE CARTOON NETWORK,7:00 AM,30,0.16,420,3/30/19
41,VICTOR & VALENTINO,THE CARTOON NETWORK,9:30 AM,30,0.16,661,3/30/19
42,AAF FOOTBALL: APOLLOS/EXPRESS,TURNER NETWORK TELEVISION,2:00 PM,180,0.16,469,3/30/19
43,20/20 ON ID INVESTIGATES: N/A,INVESTIGATION DISCOVERY,9:00 PM,120,0.16,749,3/30/19
44,JUSTICE W/ JUDGE JEANINE,FOX NEWS CHANNEL,9:00 PM,60,0.16,"2,563",3/30/19
45,WMNS NCAA BKBL CHAMP L,ESPN,11:30 AM,112,0.15,840,3/30/19
46,UFC FIGHT NIGHT PRELIMS L: BARBOZA VS. GAETHJE,ESPN,5:00 PM,120,0.15,480,3/30/19
47,"MOVIE- ACQUIRED PREM: KILLER NEXT DOOR, THE",LIFETIME TELEVISION,8:00 PM,123,0.15,719,3/30/19
48,COLLEGE GAMEDAY-BKBL    L,ESPN,10:00 AM,90,0.15,528,3/30/19
49,AMERICAN PICKERS,HISTORY,8:00 PM,60,0.15,"1,080",3/30/19
50,WHILE YOU WERE OUT,TLC,9:02 PM,61,0.15,662,3/30/19
51,COUSINS FOR LIFE,NICKELODEON,8:32 PM,28,0.14,553,3/30/19
52,PITBULLS & PAROLEES SPCL,ANIMAL PLANET,9:00 PM,61,0.14,496,3/30/19
53,LIGA MX: MONTERREY VS CRUZ AZUL,FOX DEPORTES,10:52 PM,138,0.14,306,3/30/19
54,"OFFICE, THE",NICK-AT-NITE,10:00 PM,30,0.13,347,3/30/19
55,AMERICAN PICKERS,HISTORY,9:02 PM,61,0.13,"1,133",3/30/19
56,MLB REGULAR SEASON L: ATLANTA BRAVES/PHILADELPHIA PHILLIES,FOX SPORTS 1,4:00 PM,214,0.13,554,3/30/19
57,"MEG, THE",HBO PRIME,4:00 PM,113,0.13,509,3/30/19
58,WMNS NCAA BKBL CHAMP L: SOUTH CAROLINA/BAYLOR,ESPN,1:50 PM,121,0.13,849,3/30/19
59,NASCAR XFINITY SERIES L: TEXAS,FOX SPORTS 1,1:00 PM,180,0.12,928,3/30/19
60,JONESTOWN: EXTENDED,AMC,9:00 PM,61,0.12,500,3/30/19
61,AMERICAS NEWS HQ,FOX NEWS CHANNEL,12:00 PM,60,0.12,"1,174",3/30/19
62,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,9:00 AM,60,0.12,"1,960",3/30/19
63,CAVUTO LIVE,FOX NEWS CHANNEL,11:00 AM,60,0.12,"1,401",3/30/19
64,KNIGHT SQUAD,NICK-AT-NITE,9:00 PM,30,0.12,421,3/30/19
65,PREMIER LG LIVE STUDIO,NBC SPORTS NETWORK,10:39 AM,17,0.11,350,3/30/19
66,CAVUTO LIVE,FOX NEWS CHANNEL,10:00 AM,60,0.11,"1,602",3/30/19
67,MAMMA MIA:HERE WE GO AGAI,HBO PRIME,8:00 PM,114,0.11,484,3/30/19
68,BORDERFORCE USA,NATIONAL GEOGRAPHIC,3:00 PM,60,0.11,426,3/30/19
69,COLD JUSTICE,OXYGEN MEDIA,6:00 PM,60,0.11,543,3/30/19
70,AMERICAN PICKERS,HISTORY,12:03 AM,60,0.11,781,3/30/19
71,BIZAARDVARK,DISNEY CHANNEL,10:00 AM,30,0.11,492,3/30/19
72,WATTERS WORLD,FOX NEWS CHANNEL,8:00 PM,60,0.11,"1,785",3/30/19
73,FORMULA 1 QUALIFYING L,ESPN2,10:54 AM,75,0.1,340,3/30/19
74,NCAA STUDIO UPDATE  L,ESPN,1:22 PM,28,0.1,730,3/30/19
75,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,8:00 AM,60,0.1,"1,773",3/30/19
76,SPORTSCENTER LATE       L,ESPN2,10:23 PM,92,0.1,271,3/30/19
77,BORDERFORCE USA,NATIONAL GEOGRAPHIC,1:00 PM,60,0.1,470,3/30/19
78,COOP & CAMI ASK THE WORLD,DISNEY CHANNEL,10:30 AM,30,0.1,461,3/30/19
79,PREMIER LEAGUE L: EVERTON/WEST HAM,NBC SPORTS NETWORK,1:28 PM,125,0.1,251,3/30/19
80,MOVIE- ACQUIRED RPT,LIFETIME TELEVISION,10:03 PM,116,0.1,534,3/30/19
81,BORDERFORCE USA,NATIONAL GEOGRAPHIC,2:00 PM,60,0.1,421,3/30/19
82,PREMIER LEAGUE L: MANCHESTER CITY/FULHAM,NBC SPORTS NETWORK,8:21 AM,138,0.09,287,3/30/19
83,AMERICAS NEWS HQ,FOX NEWS CHANNEL,1:00 PM,60,0.09,927,3/30/19
84,AMERICAS NEWS HQ,FOX NEWS CHANNEL,2:00 PM,60,0.09,911,3/30/19
85,ALIEN NEWS DESK,SYFY,11:00 PM,30,0.09,277,3/30/19
86,BORDERFORCE USA,NATIONAL GEOGRAPHIC,11:00 AM,60,0.09,362,3/30/19
87,AMERICAN PICKERS,HISTORY,1:05 AM,61,0.09,597,3/30/19
88,INCREDIBLE DR POL,NAT GEO WILD,8:00 PM,60,0.09,860,3/30/19
89,PREMIER LG LIVE STUDIO,NBC SPORTS NETWORK,1:13 PM,15,0.09,261,3/30/19
90,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,7:00 AM,60,0.09,"1,269",3/30/19
91,UFC FIGHT NIGHT PRELIMS: N/A,ESPN2,11:55 PM,125,0.09,250,3/30/19
92,TOMB RAIDER,HBO PRIME,5:55 PM,118,0.09,291,3/30/19
93,SPORTSCENTER WEEKEND-PM L,ESPN,3:51 PM,69,0.08,434,3/30/19
94,MLB REG SEASON POST L,FOX SPORTS 1,7:34 PM,26,0.08,248,3/30/19
95,WMNS NCAA BKBL CHAMP L,ESPN2,4:04 PM,116,0.08,655,3/30/19
96,PIKETON FAM MURDER SNK PK: 101 SNEAK PEEK,OXYGEN MEDIA,8:00 PM,120,0.08,458,3/30/19
97,MILO MURPHYS LAW,DISNEY CHANNEL,7:00 AM,30,0.08,370,3/30/19
98,FAMILY OR FIANCE,OPRAH WINFREY NETWORK,10:00 PM,60,0.08,325,3/30/19
99,50TH NAACP IMAGE AWARDS: N/A,TV ONE,9:00 PM,150,0.08,395,3/30/19
100,LIGA MX L: QUERETARO / TIJUANA,UNIVISION DEPORTES,6:30 PM,146,0.08,230,3/30/19
101,FAMILY OR FIANCE,OPRAH WINFREY NETWORK,9:00 PM,60,0.08,292,3/30/19
102,CHAMPIONS TOUR: BNF PGAT,GOLF CHANNEL,6:14 PM,31,0.08,583,3/30/19
103,BORDERFORCE USA,NATIONAL GEOGRAPHIC,12:00 PM,60,0.08,407,3/30/19
104,INVINCIBLE (2006),HBO PRIME,11:30 AM,104,0.08,238,3/30/19
