season,play_id,game_id,period_number,x_coord,y_coord,play_successful,home_score,visitor_score,play_time,player_name,player_team,player_team_id,play_action_type,play_action_sub_type,play_qualifiers
2022-23,2466307271,2418728,4,0,0,True,65,55,00:50:50,Kate Martin,Iowa,312,substitution,out,,LEFT
2022-23,2466307272,2418728,4,0,0,True,65,55,00:50:50,Hannah Stuelke,Iowa,312,substitution,out,,LEFT
2022-23,2466307273,2418728,4,0,0,True,65,55,00:50:50,Sydney Affolter,Iowa,312,substitution,in,,LEFT
2022-23,2466307274,2418728,4,0,0,True,65,55,00:50:50,Addison O'Grady,Iowa,312,substitution,in,,LEFT
2022-23,2466307275,2418728,4,0,0,True,66,55,00:50:50,Caitlin Clark,Iowa,312,freethrow,1of2,,LEFT
2022-23,2466307276,2418728,4,0,0,True,67,55,00:50:50,Caitlin Clark,Iowa,312,freethrow,2of2,,LEFT
2022-23,2466307277,2418728,4,0,0,True,67,55,00:50:50,Caitlin Clark,Iowa,312,substitution,out,,LEFT
2022-23,2466307278,2418728,4,0,0,True,67,55,00:50:50,Taylor McCabe,Iowa,312,substitution,in,,LEFT
2022-23,2466307279,2418728,4,91,41,False,67,55,00:38:80,Jeanae Terry,Purdue,559,2pt,drivinglayup,pointsinthepaint;,RIGHT
2022-23,2466307280,2418728,4,0,0,True,67,55,00:36:20,Jeanae Terry,Purdue,559,rebound,offensive,,RIGHT
2022-23,2466307281,2418728,4,93,42,False,67,55,00:35:30,Jeanae Terry,Purdue,559,2pt,layup,2ndchance;pointsinthepaint;,RIGHT
2022-23,2466307282,2418728,4,0,0,True,67,55,00:32:30,Addison O'Grady,Iowa,312,rebound,defensive,,LEFT
2022-23,2466307283,2418728,4,9,47,True,69,55,00:06:20,McKenna Warnock,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2022-23,2466307284,2418728,4,0,0,True,69,55,00:06:20,Molly Davis,Iowa,312,assist,,,LEFT
2022-23,2466307285,2418728,4,69,34,True,69,58,00:00:30,Jayla Smith,Purdue,559,3pt,pullupjumpshot,fastbreak;,RIGHT
2022-23,2446933438,2329140,5,0,0,True,70,70,04:59:00,Hannah Stuelke,Iowa,312,jumpball,won,,LEFT
2022-23,2446933439,2329140,5,0,0,True,70,70,04:59:00,Tory Ozment,Michigan St.,416,jumpball,lost,,RIGHT
2022-23,2446933440,2329140,5,16,51,True,70,70,04:33:00,Molly Davis,Iowa,312,foul,offensive,,LEFT
2022-23,2446933441,2329140,5,0,0,True,70,70,04:33:00,Molly Davis,Iowa,312,turnover,offensive,,LEFT
2022-23,2446933442,2329140,5,0,0,True,70,70,04:33:00,Tory Ozment,Michigan St.,416,foulon,,,RIGHT
2022-23,2446933443,2329140,5,0,0,True,70,70,04:21:00,Molly Davis,Iowa,312,substitution,out,,LEFT
2022-23,2446933444,2329140,5,0,0,True,70,70,04:21:00,Sydney Affolter,Iowa,312,substitution,in,,LEFT
2022-23,2446933445,2329140,5,95,43,True,72,70,04:13:00,Kamaria McDaniel,Michigan St.,416,2pt,layup,fromturnover;pointsinthepaint;,RIGHT
2022-23,2446933446,2329140,5,10,63,False,72,70,03:45:00,Hannah Stuelke,Iowa,312,2pt,jumpshot,,LEFT
2022-23,2446933447,2329140,5,0,0,True,72,70,03:42:00,Moira Joiner,Michigan St.,416,rebound,defensive,,RIGHT
2022-23,2446933448,2329140,5,78,58,False,72,70,03:27:00,Kamaria McDaniel,Michigan St.,416,2pt,jumpshot,,RIGHT
2022-23,2446933449,2329140,5,0,0,True,72,70,03:24:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2022-23,2446933450,2329140,5,8,59,True,72,70,03:20:00,Matilda Ekh,Michigan St.,416,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2446933451,2329140,5,0,0,True,72,70,03:20:00,Caitlin Clark,Iowa,312,foulon,,,LEFT
2022-23,2446933452,2329140,5,0,0,True,72,71,03:20:00,Caitlin Clark,Iowa,312,freethrow,1of2,fastbreak;,LEFT
2022-23,2446933453,2329140,5,0,0,False,72,71,03:20:00,Caitlin Clark,Iowa,312,freethrow,2of2,fastbreak;,LEFT
2022-23,2446933454,2329140,5,0,0,True,72,71,03:19:00,Moira Joiner,Michigan St.,416,rebound,defensive,,RIGHT
2022-23,2446933455,2329140,5,90,54,True,72,71,03:00:00,Gabbie Marshall,Iowa,312,foul,personal,shooting;2freethrow;,LEFT
2022-23,2446933456,2329140,5,0,0,True,72,71,03:00:00,Kamaria McDaniel,Michigan St.,416,foulon,,,RIGHT
2022-23,2446933457,2329140,5,0,0,True,72,71,03:00:00,Gabbie Marshall,Iowa,312,substitution,out,,LEFT
2022-23,2446933458,2329140,5,0,0,True,72,71,03:00:00,Molly Davis,Iowa,312,substitution,in,,LEFT
2022-23,2446933459,2329140,5,0,0,True,73,71,03:00:00,Kamaria McDaniel,Michigan St.,416,freethrow,1of2,,RIGHT
2022-23,2446933460,2329140,5,0,0,True,74,71,03:00:00,Kamaria McDaniel,Michigan St.,416,freethrow,2of2,,RIGHT
2022-23,2446933461,2329140,5,12,50,True,74,71,02:41:00,Matilda Ekh,Michigan St.,416,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2446933462,2329140,5,0,0,True,74,71,02:41:00,Kate Martin,Iowa,312,foulon,,,LEFT
2022-23,2446933463,2329140,5,0,0,True,74,72,02:41:00,Kate Martin,Iowa,312,freethrow,1of2,,LEFT
2022-23,2446933464,2329140,5,0,0,True,74,73,02:41:00,Kate Martin,Iowa,312,freethrow,2of2,,LEFT
2022-23,2446933465,2329140,5,88,95,True,77,73,02:28:00,Tory Ozment,Michigan St.,416,3pt,jumpshot,,RIGHT
2022-23,2446933466,2329140,5,0,0,True,77,73,02:28:00,Matilda Ekh,Michigan St.,416,assist,,,RIGHT
2022-23,2446933467,2329140,5,8,65,True,77,75,02:16:00,Hannah Stuelke,Iowa,312,2pt,jumpshot,,LEFT
2022-23,2446933468,2329140,5,0,0,True,77,75,02:16:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2446933469,2329140,5,8,65,True,77,75,02:16:00,Tory Ozment,Michigan St.,416,foul,personal,shooting;1freethrow;,RIGHT
2022-23,2446933470,2329140,5,0,0,True,77,75,02:16:00,Hannah Stuelke,Iowa,312,foulon,,,LEFT
2022-23,2446933471,2329140,5,0,0,True,77,76,02:16:00,Hannah Stuelke,Iowa,312,freethrow,1of1,,LEFT
2022-23,2446933472,2329140,5,81,53,False,77,76,02:05:00,Matilda Ekh,Michigan St.,416,2pt,jumpshot,pointsinthepaint;,RIGHT
2022-23,2446933474,2329140,5,18,52,True,77,76,01:43:00,DeeDee Hagemann,Michigan St.,416,foul,personal,2freethrow;,RIGHT
2022-23,2446933475,2329140,5,0,0,True,77,76,01:43:00,Caitlin Clark,Iowa,312,foulon,,,LEFT
2022-23,2446933476,2329140,5,0,0,True,77,77,01:43:00,Caitlin Clark,Iowa,312,freethrow,1of2,,LEFT
2022-23,2446933477,2329140,5,0,0,True,77,78,01:43:00,Caitlin Clark,Iowa,312,freethrow,2of2,,LEFT
2022-23,2446933478,2329140,5,71,73,False,77,78,01:30:00,Kamaria McDaniel,Michigan St.,416,3pt,jumpshot,,RIGHT
2022-23,2446933479,2329140,5,0,0,True,77,78,01:28:00,Kate Martin,Iowa,312,rebound,defensive,,LEFT
2022-23,2446933480,2329140,5,30,83,False,77,78,01:05:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2446933482,2329140,5,94,44,True,79,78,00:42:20,Tory Ozment,Michigan St.,416,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2446933483,2329140,5,0,0,True,79,78,00:42:20,Matilda Ekh,Michigan St.,416,assist,,,RIGHT
2022-23,2446933485,2329140,5,0,0,True,79,78,00:41:00,Sydney Affolter,Iowa,312,substitution,out,,LEFT
2022-23,2446933486,2329140,5,0,0,True,79,78,00:41:00,Gabbie Marshall,Iowa,312,substitution,in,,LEFT
2022-23,2446933487,2329140,5,17,54,True,79,80,00:31:80,Caitlin Clark,Iowa,312,2pt,turnaroundjumpshot,pointsinthepaint;,LEFT
2022-23,2446933489,2329140,5,18,46,True,79,80,00:17:00,DeeDee Hagemann,Michigan St.,416,foul,personal,2freethrow;,RIGHT
2022-23,2446933490,2329140,5,0,0,True,79,80,00:17:00,Caitlin Clark,Iowa,312,foulon,,,LEFT
2022-23,2446933491,2329140,5,0,0,True,79,81,00:17:00,Caitlin Clark,Iowa,312,freethrow,1of2,fastbreak;,LEFT
2022-23,2446933492,2329140,5,0,0,True,79,82,00:17:00,Caitlin Clark,Iowa,312,freethrow,2of2,fastbreak;,LEFT
2022-23,2446933495,2329140,5,92,43,False,79,80,00:20:10,Kamaria McDaniel,Michigan St.,416,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2446933496,2329140,5,0,0,True,79,80,00:20:10,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2022-23,2446933497,2329140,5,63,54,False,79,82,00:06:10,Matilda Ekh,Michigan St.,416,3pt,jumpshot,,RIGHT
2022-23,2446933500,2329140,5,36,51,True,79,82,00:05:30,Caitlin Clark,Iowa,312,foul,intentional,2freethrow;,LEFT
2022-23,2446933501,2329140,5,0,0,True,79,82,00:05:30,Kamaria McDaniel,Michigan St.,416,foulon,,,RIGHT
2022-23,2446933502,2329140,5,0,0,True,80,82,00:05:30,Kamaria McDaniel,Michigan St.,416,freethrow,1of2,,RIGHT
2022-23,2446933503,2329140,5,0,0,True,81,82,00:05:30,Kamaria McDaniel,Michigan St.,416,freethrow,2of2,,RIGHT
2022-23,2446933504,2329140,5,31,19,True,81,82,00:05:30,Caitlin Clark,Iowa,312,turnover,other,,LEFT
2022-23,2446933506,2329140,5,90,54,True,81,82,00:02:70,Kamaria McDaniel,Michigan St.,416,turnover,travel,,RIGHT
2022-23,2446933507,2329140,5,20,53,True,81,82,00:02:50,DeeDee Hagemann,Michigan St.,416,foul,personal,2freethrow;,RIGHT
2022-23,2446933508,2329140,5,0,0,True,81,82,00:02:50,Molly Davis,Iowa,312,foulon,,,LEFT
2022-23,2446933509,2329140,5,0,0,True,81,82,00:02:50,DeeDee Hagemann,Michigan St.,416,substitution,out,,RIGHT
2022-23,2446933510,2329140,5,0,0,True,81,82,00:02:50,Abbey Kimball,Michigan St.,416,substitution,in,,RIGHT
2022-23,2446933511,2329140,5,0,0,True,81,83,00:02:50,Molly Davis,Iowa,312,freethrow,1of2,fastbreak;fromturnover;,LEFT
2022-23,2446933512,2329140,5,0,0,True,81,84,00:02:50,Molly Davis,Iowa,312,freethrow,2of2,fastbreak;fromturnover;,LEFT
2022-23,2446933518,2329140,1,0,0,True,0,0,09:58:00,Taiyier Parks,Michigan St.,416,jumpball,won,,LEFT
2022-23,2446933519,2329140,1,0,0,True,0,0,09:58:00,Monika Czinano,Iowa,312,jumpball,lost,,RIGHT
2022-23,2446933520,2329140,1,12,70,False,0,0,09:47:00,Kamaria McDaniel,Michigan St.,416,2pt,jumpshot,,LEFT
2022-23,2446933521,2329140,1,0,0,True,0,0,09:44:00,Monika Czinano,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933522,2329140,1,86,50,True,0,2,09:20:00,Monika Czinano,Iowa,312,2pt,jumpshot,pointsinthepaint;,RIGHT
2022-23,2446933523,2329140,1,0,0,True,0,2,09:20:00,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2446933524,2329140,1,18,54,True,0,2,09:02:00,Taiyier Parks,Michigan St.,416,turnover,lostball,,LEFT
2022-23,2446933525,2329140,1,0,0,True,0,2,09:02:00,Gabbie Marshall,Iowa,312,steal,,,RIGHT
2022-23,2446933526,2329140,1,94,56,False,0,2,08:50:00,Kate Martin,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;,RIGHT
2022-23,2446933527,2329140,1,0,0,True,0,2,08:44:00,Moira Joiner,Michigan St.,416,rebound,defensive,,LEFT
2022-23,2446933528,2329140,1,19,72,False,0,2,08:39:00,Kamaria McDaniel,Michigan St.,416,2pt,jumpshot,,LEFT
2022-23,2446933530,2329140,1,86,93,True,0,5,08:10:00,Kate Martin,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2446933531,2329140,1,0,0,True,0,5,08:10:00,McKenna Warnock,Iowa,312,assist,,,RIGHT
2022-23,2446933532,2329140,1,13,52,True,2,5,07:56:00,DeeDee Hagemann,Michigan St.,416,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2446933533,2329140,1,93,46,True,2,7,07:44:00,Monika Czinano,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2446933534,2329140,1,0,0,True,2,7,07:44:00,Kate Martin,Iowa,312,assist,,,RIGHT
2022-23,2446933535,2329140,1,12,46,False,2,7,07:28:00,Taiyier Parks,Michigan St.,416,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2446933536,2329140,1,0,0,True,2,7,07:25:00,Caitlin Clark,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933537,2329140,1,75,56,False,2,7,07:18:00,Caitlin Clark,Iowa,312,2pt,jumpshot,,RIGHT
2022-23,2446933538,2329140,1,0,0,True,2,7,07:14:00,Moira Joiner,Michigan St.,416,rebound,defensive,,LEFT
2022-23,2446933539,2329140,1,30,73,True,5,7,07:06:00,Matilda Ekh,Michigan St.,416,3pt,jumpshot,,LEFT
2022-23,2446933540,2329140,1,0,0,True,5,7,07:06:00,Moira Joiner,Michigan St.,416,assist,,,LEFT
2022-23,2446933541,2329140,1,94,58,False,5,7,06:38:00,Kate Martin,Iowa,312,2pt,layup,pointsinthepaint;blocked;,RIGHT
2022-23,2446933542,2329140,1,0,0,True,5,7,06:38:00,DeeDee Hagemann,Michigan St.,416,block,,,LEFT
2022-23,2446933543,2329140,1,0,0,True,5,7,06:34:00,Kamaria McDaniel,Michigan St.,416,rebound,defensive,,LEFT
2022-23,2446933544,2329140,1,7,98,False,5,7,06:32:00,DeeDee Hagemann,Michigan St.,416,3pt,jumpshot,,LEFT
2022-23,2446933545,2329140,1,0,0,True,5,7,06:28:00,Monika Czinano,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933546,2329140,1,74,20,True,5,10,06:06:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2446933547,2329140,1,17,47,False,5,10,05:43:00,Matilda Ekh,Michigan St.,416,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2446933548,2329140,1,0,0,True,5,10,05:40:00,Caitlin Clark,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933549,2329140,1,89,95,False,5,10,05:34:00,Gabbie Marshall,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2446933550,2329140,1,0,0,True,5,10,05:32:00,Taiyier Parks,Michigan St.,416,rebound,defensive,,LEFT
2022-23,2446933551,2329140,1,17,51,True,7,10,05:19:00,Kamaria McDaniel,Michigan St.,416,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2446933552,2329140,1,94,45,True,7,12,05:11:00,McKenna Warnock,Iowa,312,2pt,layup,pointsinthepaint;fastbreak;,RIGHT
2022-23,2446933553,2329140,1,0,0,True,7,12,05:11:00,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2446933554,2329140,1,9,44,True,7,12,04:51:00,McKenna Warnock,Iowa,312,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2446933555,2329140,1,0,0,True,7,12,04:51:00,Matilda Ekh,Michigan St.,416,foulon,,,LEFT
2022-23,2446933557,2329140,1,0,0,True,7,12,04:51:00,Taiyier Parks,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933558,2329140,1,0,0,True,7,12,04:51:00,Isaline Alexander,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933559,2329140,1,0,0,True,7,12,04:51:00,Gabbie Marshall,Iowa,312,substitution,out,,RIGHT
2022-23,2446933560,2329140,1,0,0,True,7,12,04:51:00,Molly Davis,Iowa,312,substitution,in,,RIGHT
2022-23,2446933561,2329140,1,0,0,True,8,12,04:51:00,Matilda Ekh,Michigan St.,416,freethrow,1of2,,LEFT
2022-23,2446933562,2329140,1,0,0,True,9,12,04:51:00,Matilda Ekh,Michigan St.,416,freethrow,2of2,,LEFT
2022-23,2446933563,2329140,1,0,0,True,9,12,04:51:00,Matilda Ekh,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933564,2329140,1,0,0,True,9,12,04:51:00,Stephanie Visscher,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933565,2329140,1,0,0,True,9,12,04:51:00,McKenna Warnock,Iowa,312,substitution,out,,RIGHT
2022-23,2446933566,2329140,1,0,0,True,9,12,04:51:00,Hannah Stuelke,Iowa,312,substitution,in,,RIGHT
2022-23,2446933567,2329140,1,83,63,True,9,12,04:44:00,Molly Davis,Iowa,312,turnover,badpass,,RIGHT
2022-23,2446933568,2329140,1,0,0,True,9,12,04:44:00,Kamaria McDaniel,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933569,2329140,1,0,0,True,9,12,04:44:00,Julia Ayrault,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933570,2329140,1,7,35,True,11,12,04:32:00,Moira Joiner,Michigan St.,416,2pt,jumpshot,fromturnover;,LEFT
2022-23,2446933571,2329140,1,0,0,True,11,12,04:32:00,Stephanie Visscher,Michigan St.,416,assist,,,LEFT
2022-23,2446933572,2329140,1,89,29,True,11,12,04:21:00,Isaline Alexander,Michigan St.,416,foul,personal,,LEFT
2022-23,2446933573,2329140,1,0,0,True,11,12,04:21:00,Caitlin Clark,Iowa,312,foulon,,,RIGHT
2022-23,2446933574,2329140,1,68,46,False,11,12,04:11:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2446933576,2329140,1,0,0,True,11,12,04:06:00,Monika Czinano,Iowa,312,rebound,offensive,,RIGHT
2022-23,2446933577,2329140,1,88,55,True,11,12,03:57:00,Hannah Stuelke,Iowa,312,turnover,travel,,RIGHT
2022-23,2446933578,2329140,1,29,25,False,11,12,03:45:00,Moira Joiner,Michigan St.,416,3pt,jumpshot,fromturnover;,LEFT
2022-23,2446933579,2329140,1,0,0,True,11,12,03:42:00,Isaline Alexander,Michigan St.,416,rebound,offensive,,LEFT
2022-23,2446933580,2329140,1,33,48,False,11,12,03:40:00,Julia Ayrault,Michigan St.,416,3pt,jumpshot,2ndchance;fromturnover;,LEFT
2022-23,2446933581,2329140,1,0,0,True,11,12,03:36:00,Caitlin Clark,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933582,2329140,1,94,52,True,11,12,03:32:00,Julia Ayrault,Michigan St.,416,foul,personal,shooting;2freethrow;,LEFT
2022-23,2446933583,2329140,1,0,0,True,11,12,03:32:00,Caitlin Clark,Iowa,312,foulon,,,RIGHT
2022-23,2446933584,2329140,1,0,0,True,11,12,03:32:00,Moira Joiner,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933585,2329140,1,0,0,True,11,12,03:32:00,Matilda Ekh,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933586,2329140,1,0,0,True,11,12,03:32:00,Monika Czinano,Iowa,312,substitution,out,,RIGHT
2022-23,2446933587,2329140,1,0,0,True,11,12,03:32:00,McKenna Warnock,Iowa,312,substitution,in,,RIGHT
2022-23,2446933588,2329140,1,0,0,True,11,13,03:32:00,Caitlin Clark,Iowa,312,freethrow,1of2,fastbreak;,RIGHT
2022-23,2446933589,2329140,1,0,0,True,11,14,03:32:00,Caitlin Clark,Iowa,312,freethrow,2of2,fastbreak;,RIGHT
2022-23,2446933590,2329140,1,26,20,False,11,14,03:21:00,Matilda Ekh,Michigan St.,416,3pt,jumpshot,,LEFT
2022-23,2446933591,2329140,1,0,0,True,11,14,03:19:00,Caitlin Clark,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933592,2329140,1,76,15,False,11,14,03:08:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2446933593,2329140,1,0,0,True,11,14,03:05:00,Stephanie Visscher,Michigan St.,416,rebound,defensive,,LEFT
2022-23,2446933594,2329140,1,8,41,False,11,14,02:58:00,Stephanie Visscher,Michigan St.,416,2pt,layup,pointsinthepaint;,LEFT
2022-23,2446933595,2329140,1,0,0,True,11,14,02:56:00,Isaline Alexander,Michigan St.,416,rebound,offensive,,LEFT
2022-23,2446933596,2329140,1,22,88,False,11,14,02:44:00,DeeDee Hagemann,Michigan St.,416,3pt,jumpshot,2ndchance;,LEFT
2022-23,2446933597,2329140,1,0,0,True,11,14,02:41:00,Caitlin Clark,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933598,2329140,1,95,42,True,11,14,02:35:00,Hannah Stuelke,Iowa,312,turnover,travel,,RIGHT
2022-23,2446933599,2329140,1,0,0,True,11,14,02:35:00,DeeDee Hagemann,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933600,2329140,1,0,0,True,11,14,02:35:00,Theryn Hallock,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933601,2329140,1,10,50,False,11,14,02:21:00,Stephanie Visscher,Michigan St.,416,2pt,layup,fromturnover;pointsinthepaint;,LEFT
2022-23,2446933602,2329140,1,0,0,True,11,14,02:19:00,Caitlin Clark,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933603,2329140,1,90,31,False,11,14,02:13:00,Caitlin Clark,Iowa,312,2pt,jumpshot,,RIGHT
2022-23,2446933604,2329140,1,0,0,True,11,14,02:11:00,Isaline Alexander,Michigan St.,416,rebound,defensive,,LEFT
2022-23,2446933605,2329140,1,12,55,True,11,14,02:05:00,Julia Ayrault,Michigan St.,416,turnover,badpass,,LEFT
2022-23,2446933606,2329140,1,0,0,True,11,14,02:05:00,Kate Martin,Iowa,312,steal,,,RIGHT
2022-23,2446933607,2329140,1,92,55,True,11,16,01:59:00,Molly Davis,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;fastbreak;,RIGHT
2022-23,2446933608,2329140,1,0,0,True,11,16,01:59:00,Kate Martin,Iowa,312,assist,,,RIGHT
2022-23,2446933609,2329140,1,17,57,True,11,16,01:41:00,Isaline Alexander,Michigan St.,416,turnover,travel,,LEFT
2022-23,2446933610,2329140,1,0,0,True,11,16,01:41:00,Julia Ayrault,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933611,2329140,1,0,0,True,11,16,01:41:00,Moira Joiner,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933612,2329140,1,0,0,True,11,16,01:41:00,Caitlin Clark,Iowa,312,substitution,out,,RIGHT
2022-23,2446933613,2329140,1,0,0,True,11,16,01:41:00,Hannah Stuelke,Iowa,312,substitution,out,,RIGHT
2022-23,2446933614,2329140,1,0,0,True,11,16,01:41:00,Gabbie Marshall,Iowa,312,substitution,in,,RIGHT
2022-23,2446933615,2329140,1,0,0,True,11,16,01:41:00,Monika Czinano,Iowa,312,substitution,in,,RIGHT
2022-23,2446933616,2329140,1,71,72,False,11,16,01:15:00,Molly Davis,Iowa,312,3pt,jumpshot,fromturnover;,RIGHT
2022-23,2446933618,2329140,1,0,0,True,11,16,01:11:00,Stephanie Visscher,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933619,2329140,1,0,0,True,11,16,01:11:00,Kamaria McDaniel,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933620,2329140,1,12,43,False,11,16,00:57:60,Kamaria McDaniel,Michigan St.,416,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2446933621,2329140,1,0,0,True,11,16,00:55:60,Kamaria McDaniel,Michigan St.,416,rebound,offensive,,LEFT
2022-23,2446933622,2329140,1,9,59,True,11,16,00:54:20,Monika Czinano,Iowa,312,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2446933623,2329140,1,0,0,True,11,16,00:54:20,Kamaria McDaniel,Michigan St.,416,foulon,,,LEFT
2022-23,2446933624,2329140,1,0,0,True,11,16,00:54:20,Molly Davis,Iowa,312,substitution,out,,RIGHT
2022-23,2446933625,2329140,1,0,0,True,11,16,00:54:20,Kate Martin,Iowa,312,substitution,out,,RIGHT
2022-23,2446933626,2329140,1,0,0,True,11,16,00:54:20,Sydney Affolter,Iowa,312,substitution,in,,RIGHT
2022-23,2446933627,2329140,1,0,0,True,11,16,00:54:20,Caitlin Clark,Iowa,312,substitution,in,,RIGHT
2022-23,2446933628,2329140,1,0,0,True,12,16,00:54:20,Kamaria McDaniel,Michigan St.,416,freethrow,1of2,2ndchance;,LEFT
2022-23,2446933629,2329140,1,0,0,True,13,16,00:54:20,Kamaria McDaniel,Michigan St.,416,freethrow,2of2,2ndchance;,LEFT
2022-23,2446933630,2329140,1,90,18,True,13,16,00:35:40,Caitlin Clark,Iowa,312,turnover,badpass,,RIGHT
2022-23,2446933631,2329140,1,0,0,True,13,16,00:35:40,Kamaria McDaniel,Michigan St.,416,steal,,,LEFT
2022-23,2446933632,2329140,1,12,64,False,13,16,00:30:60,Kamaria McDaniel,Michigan St.,416,2pt,jumpshot,fromturnover;,LEFT
2022-23,2446933633,2329140,1,0,0,True,13,16,00:27:50,Sydney Affolter,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933634,2329140,1,89,47,True,13,18,00:01:00,Monika Czinano,Iowa,312,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2446933635,2329140,1,0,0,True,13,18,00:01:00,Caitlin Clark,Iowa,312,assist,,,RIGHT
2022-23,2446933637,2329140,2,0,0,True,13,18,10:00:00,Theryn Hallock,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933638,2329140,2,0,0,True,13,18,10:00:00,Isaline Alexander,Michigan St.,416,substitution,out,,LEFT
2022-23,2446933639,2329140,2,0,0,True,13,18,10:00:00,DeeDee Hagemann,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933640,2329140,2,0,0,True,13,18,10:00:00,Taiyier Parks,Michigan St.,416,substitution,in,,LEFT
2022-23,2446933641,2329140,2,0,0,True,13,18,10:00:00,Sydney Affolter,Iowa,312,substitution,out,,RIGHT
2022-23,2446933642,2329140,2,0,0,True,13,18,10:00:00,Kate Martin,Iowa,312,substitution,in,,RIGHT
2022-23,2446933644,2329140,2,19,90,False,13,18,09:42:00,Kamaria McDaniel,Michigan St.,416,3pt,jumpshot,,LEFT
2022-23,2446933646,2329140,2,94,45,True,13,20,09:29:00,Monika Czinano,Iowa,312,2pt,jumpshot,pointsinthepaint;,RIGHT
2022-23,2446933647,2329140,2,0,0,True,13,20,09:29:00,Kate Martin,Iowa,312,assist,,,RIGHT
2022-23,2446933648,2329140,2,19,49,False,13,20,09:12:00,Moira Joiner,Michigan St.,416,2pt,jumpshot,pointsinthepaint;blocked;,LEFT
2022-23,2446933649,2329140,2,0,0,True,13,20,09:12:00,Caitlin Clark,Iowa,312,block,,,RIGHT
2022-23,2446933650,2329140,2,0,0,True,13,20,09:08:00,Monika Czinano,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933651,2329140,2,90,51,True,13,20,08:58:00,Taiyier Parks,Michigan St.,416,foul,personal,,LEFT
2022-23,2446933652,2329140,2,0,0,True,13,20,08:58:00,Monika Czinano,Iowa,312,foulon,,,RIGHT
2022-23,2446933653,2329140,2,81,8,False,13,20,08:57:00,Gabbie Marshall,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2446933654,2329140,2,0,0,True,13,20,08:54:00,Matilda Ekh,Michigan St.,416,rebound,defensive,,LEFT
2022-23,2446933655,2329140,2,24,85,False,13,20,08:38:00,Kamaria McDaniel,Michigan St.,416,3pt,jumpshot,,LEFT
2022-23,2446933656,2329140,2,0,0,True,13,20,08:33:00,Gabbie Marshall,Iowa,312,rebound,defensive,,RIGHT
2022-23,2446933657,2329140,2,89,55,True,13,20,08:27:00,Taiyier Parks,Michigan St.,416,foul,personal,,LEFT
