ncaa_id,team_name,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25
50,Bates,0,0,0,0,0,0,4,25,25,25,24,24,24,24,24,24,24,24,25,2,26,24,30,27
500,Northeastern,0,0,0,0,0,0,0,31,30,30,30,30,30,29,31,31,31,32,29,20,32,31,27,28
506,Northern Michigan,0,0,0,0,0,0,26,28,32,26,27,27,29,27,29,29,29,33,29,19,28,28,32,32
507,Northwest Missouri State,0,0,0,30,28,30,1,27,29,34,28,28,27,28,27,27,27,28,30,22,29,30,31,30
510,Northwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
514,Oakland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,24,30,30,29,31
515,Oberlin,0,0,0,0,0,0,0,0,0,0,26,26,26,26,26,27,29,26,26,0,25,28,26,26
516,Occidental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25
517,Ohio Northern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,30,29
525,Olivet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,SUNY Oneonta,0,0,0,29,29,26,29,26,27,28,28,26,26,27,27,26,27,26,26,0,27,27,26,26
530,Oswego St.,0,0,0,0,0,0,0,0,0,26,26,27,25,25,25,25,25,25,24,0,24,25,26,27
531,Otterbein,0,0,0,0,0,0,0,0,0,0,0,0,25,25,26,26,27,27,26,13,25,27,25,27
532,Elms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Pace,30,27,28,30,29,33,28,29,30,33,29,27,26,28,28,29,29,28,29,0,32,30,30,29
537,UNC Pembroke,0,0,0,0,0,0,0,0,0,27,28,28,26,26,26,27,27,28,27,15,29,32,31,31
538,Penn St.-Behrend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Bemidji St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
541,Pepperdine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,31,23,25,30,30,30
543,Jefferson,0,0,0,0,0,0,0,0,3,3,29,27,28,31,32,29,32,30,31,0,33,33,34,32
544,Pine Manor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Pitt.-Johnstown,0,0,0,0,0,0,0,0,0,0,0,0,27,26,28,28,27,29,29,0,30,30,28,27
547,Plattsburgh St.,0,0,0,0,0,0,0,0,0,0,0,27,29,26,25,25,25,25,25,0,25,25,24,26
549,Pomona-Pitzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27
55,Benedict,0,0,0,0,0,0,0,0,0,0,28,31,30,30,32,30,27,27,30,14,31,27,28,27
552,SUNY Potsdam,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,24,25,24,24,0,24,24,24,25
553,Prairie View A&M,0,0,0,0,0,0,0,0,0,0,0,14,32,32,28,31,31,31,31,16,29,30,29,29
557,Puget Sound,0,0,0,0,0,0,0,0,0,26,26,25,26,29,27,29,25,25,26,11,25,26,29,26
56,Bentley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
560,Queens (NY),0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,32,27,26,26,0,25,29,27,26
561,Quincy,0,0,0,0,0,0,0,0,0,0,0,27,30,28,31,28,27,27,28,20,29,29,28,33
564,Ramapo,0,0,0,0,0,0,0,0,0,0,26,27,26,23,25,25,25,24,25,0,22,27,29,25
565,Randolph-Macon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31
566,Randolph,0,0,0,0,0,0,0,0,0,25,25,26,26,26,26,27,25,25,25,9,23,27,27,26
567,Redlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26
568,Regis (CO),0,0,0,0,0,0,0,28,27,26,28,27,28,27,29,31,29,29,28,18,28,32,32,28
569,Regis (MA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Rhode Island College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,27,11,29,32,30,26
573,Rhodes,0,0,0,0,0,0,0,0,0,0,26,25,29,29,26,26,27,29,27,13,26,29,26,25
577,Ripon,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,24,25,27,27,0,28,27,28,28
58,Baruch,0,0,0,0,0,0,0,0,0,0,29,29,29,30,25,24,22,23,25,0,21,26,29,26
581,Rochester (NY),0,0,30,27,28,28,28,28,31,27,25,27,25,25,29,27,29,25,25,6,25,25,25,25
582,Rockford,0,0,0,0,0,25,25,26,26,26,25,26,25,25,25,25,25,25,25,8,27,25,26,23
583,Roger Williams,0,0,7,26,25,26,26,10,14,10,10,28,29,27,27,27,29,26,27,0,28,29,27,27
584,Rollins,29,30,33,32,30,31,27,31,29,29,34,31,31,28,27,30,26,28,28,2,25,27,27,27
585,Rose-Hulman,25,25,26,26,25,26,26,24,24,26,27,26,26,27,27,28,28,27,25,8,21,5,26,26
589,Rutgers-Newark,0,0,0,0,0,0,0,0,0,0,0,29,25,29,25,28,25,29,25,7,23,25,25,25
59,Bethany (WV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Saginaw Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,St. Anselm,0,0,0,0,0,0,0,0,0,27,28,26,27,26,28,29,29,32,28,0,28,27,29,28
595,Saint Benedict,0,0,0,0,0,0,0,30,27,27,25,27,25,25,26,27,27,26,25,9,26,27,26,27
597,St. Catherine,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,26,25,26,0,23,23,27,25
598,St. Cloud St.,0,0,0,0,0,0,0,0,0,0,0,28,27,28,27,27,27,29,30,14,29,27,40,29
6,Alabama A&M,0,0,0,0,0,0,0,0,0,0,28,29,30,30,30,27,29,30,30,17,29,29,31,32
60,Bethel (MN),0,0,0,0,0,0,0,0,0,0,0,25,27,28,26,27,26,27,28,8,27,26,26,29
601,St. John Fisher,0,0,0,0,0,0,0,0,0,0,26,0,26,29,27,26,27,27,28,12,29,29,29,27
607,St. Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,27,27,26,24,26,25,27,9,27,25,26,26
608,Saint Leo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,28,30,6,29,29,28,28
611,St. Mary's (MD),0,0,0,0,0,0,0,0,0,0,26,23,25,25,26,25,24,26,25,8,25,25,26,28
612,Saint Mary's (MN),0,0,0,0,0,0,0,0,0,0,27,27,28,27,27,25,27,26,25,5,26,25,25,25
613,Saint Michael's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27
614,St. Norbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,25,0,29,28,28,27
679,Stevens,0,0,0,0,0,0,0,0,0,0,28,27,27,27,30,26,28,26,25,3,26,28,26,28
618,St. Scholastica,0,0,0,0,0,0,24,26,26,25,26,28,26,26,25,24,26,24,25,9,25,24,24,25
615,St. Olaf,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,3,27,26,24,25
622,Salisbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25
623,Salve Regina,0,0,0,0,0,0,0,0,0,0,0,29,27,26,26,26,25,26,25,1,25,26,26,26
628,San Fran. St.,0,0,0,0,0,0,0,0,0,0,28,27,28,25,27,27,25,28,25,0,25,28,27,27
633,Scranton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31
634,Seattle Pacific,0,0,0,0,0,0,0,0,0,0,0,0,25,29,27,30,31,29,33,14,30,28,29,31
637,Shenandoah,0,0,0,0,0,0,0,0,25,26,26,27,27,26,26,27,27,30,26,11,28,29,29,27
638,Shippensburg,0,0,0,0,0,0,0,0,0,0,27,28,27,30,28,31,28,28,30,0,29,32,28,27
639,Siena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,13,29,32,30,31
712,TCNJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27
641,Simpson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Skidmore,0,0,0,0,0,0,0,0,0,0,25,26,25,28,25,26,28,26,25,0,24,29,27,27
644,Smith,0,0,0,0,0,0,0,0,0,28,29,28,30,25,26,27,26,29,30,0,28,32,34,34
645,Sonoma St.,0,0,0,0,0,0,0,0,0,0,27,26,26,26,29,27,27,26,28,0,26,29,30,30
646,South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,1,29,30,31,34,36,32,26,26,30,32,30
647,South Carolina St.,0,0,0,0,0,0,0,0,0,0,28,29,25,28,29,28,29,30,30,10,29,35,30,31
65,Bloomsburg,0,0,0,0,0,0,0,0,0,0,32,30,31,31,27,28,29,30,28,0,29,26,28,30
652,Sewanee,0,0,0,0,0,0,0,3,15,25,24,25,26,25,26,25,25,26,26,0,24,26,26,27
656,UMass Dartmouth,0,0,0,1,1,0,1,26,8,26,26,27,26,27,27,31,28,27,26,9,28,27,29,28
658,Southern Conn. St.,0,0,0,0,0,0,0,0,0,0,0,2,27,29,30,29,31,29,28,0,27,28,32,30
659,Southern Ill.,0,26,27,27,28,32,30,28,29,30,30,31,30,30,33,31,31,30,29,25,31,31,41,30
660,SIUE,27,28,28,30,27,29,28,29,29,30,30,31,30,31,31,31,32,29,29,25,31,31,31,29
661,Southern Ind.,36,29,30,28,30,28,27,27,31,27,26,27,28,32,27,29,31,29,27,16,29,29,32,35
662,Southern Me.,0,0,0,0,0,0,0,9,8,29,28,29,28,26,26,26,27,27,25,6,25,26,27,28
667,Southern Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,31,31,20,30,33,30,30
669,Missouri St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,35,30,26,33,32,33,35
673,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,28,26
675,Staten Island,0,0,0,0,0,0,0,29,25,25,23,28,29,29,28,29,27,27,25,0,26,30,28,30
1400,Texas Lutheran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Stonehill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
684,Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Susquehanna,0,0,0,0,0,0,0,0,0,0,24,25,24,26,25,25,24,24,25,0,24,25,27,26
686,Swarthmore,0,0,0,0,0,0,0,0,0,0,23,30,24,25,25,25,25,25,26,0,25,25,26,25
689,Tampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Bowdoin,0,0,0,0,0,0,0,0,0,0,29,25,27,30,29,26,31,33,29,0,25,25,31,30
691,Tennessee St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,27,29,28,22,31,29,30,31
693,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30,31,29,24,30,33,33,32
696,Tex. A&M-Kingsville,0,0,0,0,0,0,0,0,0,0,0,0,27,26,26,28,28,28,24,16,28,29,29,30
699,Texas Southern,0,0,0,0,0,0,0,0,0,0,31,32,33,29,30,33,31,29,30,15,26,29,29,33
70,Bowie St.,0,0,0,0,0,0,0,0,0,0,25,25,25,26,28,28,32,28,30,0,24,26,27,29
701,Texas Woman's,0,0,0,0,0,0,0,0,0,0,0,0,28,29,31,29,27,29,25,14,29,32,39,35
707,Thiel,0,0,0,0,0,0,0,0,0,0,0,0,26,26,25,25,25,28,25,9,22,25,25,25
137,Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
713,Trinity (CT),0,0,0,0,0,0,0,0,0,0,24,24,25,24,23,22,25,25,25,0,23,31,27,28
715,Trinity (TX),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28
717,Tufts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,26
719,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,28,0,30,19,27,30,35,31
720,Tuskegee,0,0,0,0,0,0,0,0,0,0,0,0,28,26,26,26,27,22,29,0,41,30,25,30
722,Coast Guard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
727,Union (NY),0,0,0,0,0,0,0,0,0,23,25,24,25,26,25,24,24,25,24,0,26,25,27,26
728,Upper Iowa,0,0,0,0,0,0,0,0,0,0,26,30,27,27,29,27,30,31,29,16,27,28,28,27
73,Brandeis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
730,Ursinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26
731,Utah St.,0,0,0,0,0,0,0,0,0,33,0,32,31,31,31,32,30,32,31,24,30,30,30,31
734,Valdosta St.,0,0,0,0,0,0,0,0,0,0,30,27,27,29,28,32,32,31,29,22,32,29,33,29
737,Vassar,0,0,0,0,0,0,0,0,0,28,28,26,29,25,25,25,27,28,27,0,25,27,28,28
74,Bridgeport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Va. Wesleyan,0,0,0,0,0,0,0,0,0,26,28,27,27,29,26,25,28,25,26,12,25,25,25,24
746,Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Wagner,0,0,0,0,0,0,0,0,0,0,0,28,30,29,29,29,29,30,30,19,29,28,28,29
75,Bridgewater (VA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
750,Wartburg,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,22,32,31,29,16,27,30,32,29
751,Washington & Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,30,29,30,26,28,29,28,9,28,27,26,29
753,Washington Col.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27
755,WashU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25
757,Wayne St. (MI),0,0,0,0,0,0,0,0,0,0,0,0,31,29,28,28,27,29,30,20,28,27,28,32
759,Webster,0,0,0,0,0,0,0,0,0,0,26,27,27,24,25,26,27,26,28,13,26,28,28,27
760,Wellesley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
762,Wentworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Wesley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Wesleyan (CT),0,0,0,0,0,0,2,3,7,10,23,22,24,23,22,22,24,24,25,0,25,24,22,24
767,West Texas A&M,0,0,0,0,0,0,0,0,0,0,29,9,35,33,33,34,34,33,33,21,37,32,31,32
770,Western Connecticut St.,0,0,0,0,0,0,0,0,0,0,27,27,26,26,25,27,26,25,25,0,26,24,25,25
772,Western Ky.,0,0,0,0,0,0,0,0,0,0,30,33,33,35,34,34,33,35,29,23,30,33,32,32
773,McDaniel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28
775,Western New Eng.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29
778,Wheaton (IL),0,0,0,0,0,0,0,0,0,0,26,28,25,27,28,29,28,28,28,12,27,26,25,27
779,Wheaton (MA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
620,St. Thomas (MN),0,0,0,0,0,0,0,27,0,0,0,30,0,31,30,32,30,32,27,7,28,30,31,5
780,Whitman,0,0,0,0,0,0,0,0,0,0,0,26,33,26,25,31,27,27,29,11,29,28,26,29
783,Widener,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,28,27,11,26,27,29,27
784,Wilkes,0,0,0,0,0,0,0,0,0,0,25,24,25,24,25,25,25,25,25,10,23,25,25,25
785,Willamette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,William Paterson,0,0,0,0,0,0,0,0,0,0,0,0,28,26,27,26,30,25,26,9,24,28,25,30
790,Winona St.,0,0,0,0,0,0,0,0,0,0,0,6,27,28,34,31,30,28,27,12,27,28,28,28
791,Winston-Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27
793,Wis.-Eau Claire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
795,Wisconsin-La Crosse,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,27,28,28,27,9,26,25,27,29
798,Wis.-Oshkosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
799,Wisconsin-Parkside,0,0,0,0,0,0,0,0,0,0,30,31,26,30,27,27,30,27,30,21,29,29,28,28
80,Brown,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,30,27,30,27,0,26,26,1,27
800,Wis.-Platteville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,Wisconsin-River Falls,0,0,0,0,0,0,0,0,0,0,28,25,25,25,29,26,26,25,25,8,25,25,26,26
802,Wisconsin-Stevens Point,33,27,33,27,0,0,0,0,0,0,29,1,27,27,29,26,26,26,26,9,22,25,25,27
803,Wisconsin-Stout,0,0,0,0,0,0,0,0,0,0,24,25,26,25,26,25,25,27,26,9,24,26,31,31
804,Wisconsin-Superior,0,0,0,0,0,0,0,0,0,25,26,27,28,27,28,28,28,27,27,10,25,24,27,28
805,Wisconsin-Whitewater,0,0,0,0,0,0,0,0,0,0,29,33,32,26,28,28,29,28,27,11,33,30,30,31
806,Wittenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Wooster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,WPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27
1451,Westminster (PA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,26,27,28,11,28,27,24,25
810,Wright St.,0,0,0,0,0,28,32,31,30,33,34,30,35,34,35,34,34,34,31,27,23,32,33,32
813,Yale,0,0,0,0,0,0,0,0,28,29,28,0,28,27,31,27,32,29,27,0,27,27,27,27
815,York (PA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
817,Youngstown St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398,Hilbert,0,0,0,0,0,0,0,0,0,0,0,0,25,23,25,26,28,28,27,0,26,27,24,25
84,Buena Vista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,25
8404,Hood,0,0,0,0,0,0,0,0,0,24,24,25,25,25,25,25,25,25,25,0,26,25,25,25
8411,Ark.-Monticello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28
8490,LeTourneau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,25,27
8530,McMurry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,26,29
86,Buffalo,0,0,0,0,0,0,0,0,30,32,31,32,30,31,34,32,35,34,31,24,34,28,33,25
8688,St. Mary's (IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,Southwest Minn. St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,31,33
8744,Southwestern Okla.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,31,29
8746,Southwestern (TX),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Worcester St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,Chowan,0,0,0,0,0,0,0,0,0,0,0,26,28,27,29,25,28,28,27,15,28,29,23,25
89,Caltech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24
8911,Wis. Lutheran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29
8935,Converse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
8965,East Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,26,0
8981,Endicott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,Georgian Court,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,29,26,11,26,24,25,28
9011,Fort Hays St.,0,0,0,0,0,0,0,0,0,0,29,29,29,34,31,30,33,34,30,26,34,32,33,33
9012,Mo. Southern St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,29,33
9013,Missouri Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,31,30
9081,Concordia-St. Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,28,0
91,Cal Poly Pomona,0,0,0,0,0,0,0,0,0,0,28,27,33,30,28,28,29,31,29,0,23,29,30,31
92,Cal St. Dom. Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,28,36
929,Adams St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,33,0
93,Cal St. San Bernardino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,28,28
938,Alvernia,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,8,26,30,26,26
939,Anderson (IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Arkansas Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,30,30,31,28,16,29,27,27,26
95,Chico St.,0,0,0,0,0,0,0,0,0,0,0,29,29,26,26,27,28,25,29,0,25,29,31,32
953,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,Bard,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,0,23,23,23,25
9630,West Va. Wesleyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,27,28
966,Arcadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,27,26
9680,Embry-Riddle (FL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,30,32
9684,St. Elizabeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,28,27
973,Berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,27,26
9754,UC-Colo. Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,33,27,28,27,17,29,28,31,31
98,Cal St. East Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,28,28
985,Bluefield St.,0,0,0,0,0,0,0,0,0,0,0,0,29,31,31,30,28,35,29,19,27,40,28,30
995,Caldwell,0,0,0,0,0,0,0,0,0,0,0,31,30,30,30,31,31,27,29,10,27,28,27,31
996,Cameron,0,0,0,0,0,0,0,0,0,0,26,26,27,27,26,27,29,28,29,19,28,29,28,26
30166,Valley Forge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,24,24
505160,Talladega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
30244,Edward Waters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25
542,Pfeiffer,0,0,0,0,0,0,0,0,1,5,26,32,26,27,27,27,25,22,25,10,25,23,24,24
