Conference,Team,Season,Away,Home,Neutral,Diff
CAA WBB,Drexel,2017-2018,17.4,14.6,NA,-2.799999999999999
CAA WBB,Drexel,2018-2019,13.642857142857142,14.894736842105264,NA,1.2518796992481214
CAA WBB,Drexel,2019-2020,16.133333333333333,12.866666666666667,NA,-3.2666666666666657
CAA WBB,Drexel,2020-2021,16.75,15.5,17,-1.25
CAA WBB,Drexel,2021-2022,14.615384615384615,13.285714285714286,NA,-1.3296703296703285
CAA WBB,Drexel,2022-2023,16,15.428571428571429,16,-0.5714285714285712
CAA WBB,Drexel,2023-2024,13.142857142857142,12.363636363636363,16,-0.779220779220779
CAA WBB,Elon,2017-2018,18.444444444444443,16.133333333333333,NA,-2.31111111111111
CAA WBB,Elon,2018-2019,18.571428571428573,18.8125,NA,0.24107142857142705
CAA WBB,Elon,2019-2020,22.133333333333333,19.266666666666666,NA,-2.866666666666667
CAA WBB,Elon,2020-2021,17.375,17.285714285714285,NA,-0.0892857142857153
CAA WBB,Elon,2021-2022,17.071428571428573,17.466666666666665,NA,0.39523809523809206
CAA WBB,Elon,2022-2023,16.666666666666668,17,21,0.33333333333333215
CAA WBB,Elon,2023-2024,17.333333333333332,17.25,18,-0.08333333333333215
CAA WBB,Hampton,2022-2023,20.6875,16.846153846153847,27,-3.8413461538461533
CAA WBB,Hampton,2023-2024,18.2,21.333333333333332,20,3.133333333333333
CAA WBB,Hofstra,2017-2018,17.428571428571427,15.6875,NA,-1.741071428571427
CAA WBB,Hofstra,2018-2019,18.77777777777778,20.066666666666666,NA,1.2888888888888879
CAA WBB,Hofstra,2019-2020,18.071428571428573,16.3125,NA,-1.758928571428573
CAA WBB,Hofstra,2020-2021,19.333333333333332,18.25,NA,-1.0833333333333321
CAA WBB,Hofstra,2021-2022,17.466666666666665,17.076923076923077,NA,-0.38974358974358836
CAA WBB,Hofstra,2022-2023,19.666666666666668,18.571428571428573,17,-1.095238095238095
CAA WBB,Hofstra,2023-2024,19,17.363636363636363,NA,-1.6363636363636367
CAA WBB,James Madison,2017-2018,18.666666666666668,17.42105263157895,NA,-1.2456140350877192
CAA WBB,James Madison,2018-2019,16.333333333333332,14.9,NA,-1.4333333333333318
CAA WBB,James Madison,2019-2020,16.214285714285715,15.733333333333333,NA,-0.4809523809523828
CAA WBB,James Madison,2020-2021,17.5,17.428571428571427,NA,-0.07142857142857295
CAA WBB,James Madison,2021-2022,15.928571428571429,16.933333333333334,NA,1.0047619047619047
CAA WBB,Monmouth,2022-2023,15.764705882352942,13.076923076923077,15,-2.6877828054298654
CAA WBB,Monmouth,2023-2024,16.11111111111111,14.4,NA,-1.7111111111111104
CAA WBB,North Carolina A&T,2022-2023,17,15.76923076923077,15,-1.23076923076923
CAA WBB,North Carolina A&T,2023-2024,17.22222222222222,15.125,20,-2.0972222222222214
CAA WBB,Northeastern,2017-2018,15.5,15.066666666666666,NA,-0.43333333333333357
CAA WBB,Northeastern,2018-2019,18.705882352941178,16.2,NA,-2.5058823529411782
CAA WBB,Northeastern,2019-2020,18.2,17.928571428571427,NA,-0.27142857142857224
CAA WBB,Northeastern,2020-2021,17.272727272727273,16.88888888888889,NA,-0.3838383838383841
CAA WBB,Northeastern,2021-2022,19.333333333333332,16.5,NA,-2.833333333333332
CAA WBB,Northeastern,2022-2023,18.133333333333333,16.833333333333332,16.75,-1.3000000000000007
CAA WBB,Northeastern,2023-2024,14.4,18.25,NA,3.8499999999999996
CAA WBB,Stony Brook,2022-2023,14,12.714285714285714,12.5,-1.2857142857142865
CAA WBB,Stony Brook,2023-2024,15.666666666666666,13,NA,-2.666666666666666
CAA WBB,Towson,2017-2018,21.866666666666667,20.533333333333335,NA,-1.3333333333333321
CAA WBB,Towson,2018-2019,19.95,19.23076923076923,NA,-0.7192307692307693
CAA WBB,Towson,2019-2020,18.53846153846154,17.4375,NA,-1.10096153846154
CAA WBB,Towson,2020-2021,18.5,19.166666666666668,NA,0.6666666666666679
CAA WBB,Towson,2021-2022,15.733333333333333,15.352941176470589,NA,-0.38039215686274375
CAA WBB,Towson,2022-2023,18.153846153846153,16.470588235294116,15,-1.6832579185520373
CAA WBB,Towson,2023-2024,16.333333333333332,18,17.5,1.6666666666666679
CAA WBB,UNC Wilmington,2017-2018,15.133333333333333,16,NA,0.8666666666666671
CAA WBB,UNC Wilmington,2018-2019,18.933333333333334,16.066666666666666,NA,-2.866666666666667
CAA WBB,UNC Wilmington,2019-2020,17,17.8,NA,0.8000000000000007
CAA WBB,UNC Wilmington,2020-2021,15.9,14.454545454545455,NA,-1.4454545454545453
CAA WBB,UNC Wilmington,2021-2022,17.1875,17.46153846153846,NA,0.2740384615384599
CAA WBB,UNC Wilmington,2022-2023,16.066666666666666,15.142857142857142,13,-0.9238095238095241
CAA WBB,UNC Wilmington,2023-2024,14.8,17.333333333333332,NA,2.5333333333333314
CAA WBB,William & Mary,2017-2018,18.6,16.6,NA,-2
CAA WBB,William & Mary,2018-2019,19.3125,17.866666666666667,NA,-1.4458333333333329
CAA WBB,William & Mary,2019-2020,18.333333333333332,16.785714285714285,NA,-1.5476190476190474
CAA WBB,William & Mary,2020-2021,19.857142857142858,17,NA,-2.8571428571428577
CAA WBB,William & Mary,2021-2022,15.3125,15.928571428571429,NA,0.6160714285714288
CAA WBB,William & Mary,2022-2023,16.933333333333334,17.533333333333335,12,0.6000000000000014
CAA WBB,William & Mary,2023-2024,17.11111111111111,18.22222222222222,20,1.1111111111111107
CUSA WBB,Charlotte,2017-2018,16.666666666666668,13.933333333333334,NA,-2.7333333333333343
CUSA WBB,Charlotte,2018-2019,17.333333333333332,14.3125,NA,-3.020833333333332
CUSA WBB,Charlotte,2019-2020,17.071428571428573,16.75,NA,-0.32142857142857295
CUSA WBB,Charlotte,2020-2021,21.1,17.166666666666668,NA,-3.9333333333333336
CUSA WBB,Charlotte,2021-2022,15.4,15.235294117647058,NA,-0.16470588235294237
CUSA WBB,Charlotte,2022-2023,17.076923076923077,18.785714285714285,17,1.708791208791208
CUSA WBB,Florida Atlantic,2017-2018,16.333333333333332,16.625,NA,0.29166666666666785
CUSA WBB,Florida Atlantic,2018-2019,16.5,19,NA,2.5
CUSA WBB,Florida Atlantic,2019-2020,21.714285714285715,20.75,NA,-0.9642857142857153
CUSA WBB,Florida Atlantic,2020-2021,23,21.6,NA,-1.3999999999999986
CUSA WBB,Florida Atlantic,2021-2022,15.071428571428571,15.5,NA,0.4285714285714288
CUSA WBB,Florida Atlantic,2022-2023,18.5,17,10,-1.5
CUSA WBB,Florida International,2017-2018,19.25,16.470588235294116,NA,-2.779411764705884
CUSA WBB,Florida International,2018-2019,15.818181818181818,16,NA,0.18181818181818166
CUSA WBB,Florida International,2019-2020,16.333333333333332,17.705882352941178,NA,1.3725490196078454
CUSA WBB,Florida International,2020-2021,20,18,17,-2
CUSA WBB,Florida International,2021-2022,21.46153846153846,18.77777777777778,NA,-2.6837606837606813
CUSA WBB,Florida International,2022-2023,22.181818181818183,20.833333333333332,18.75,-1.3484848484848513
CUSA WBB,Florida International,2023-2024,20.142857142857142,16.2,NA,-3.942857142857143
CUSA WBB,Jacksonville State,2023-2024,15.7,13.5,NA,-2.1999999999999993
CUSA WBB,Liberty,2023-2024,22.25,15.416666666666666,16,-6.833333333333334
CUSA WBB,Louisiana Tech,2017-2018,19.25,18.25,NA,-1
CUSA WBB,Louisiana Tech,2018-2019,18.4375,18.285714285714285,NA,-0.1517857142857153
CUSA WBB,Louisiana Tech,2019-2020,16,18.11764705882353,NA,2.117647058823529
CUSA WBB,Louisiana Tech,2020-2021,14.181818181818182,16.23076923076923,NA,2.0489510489510483
CUSA WBB,Louisiana Tech,2021-2022,15.25,14.176470588235293,NA,-1.0735294117647065
CUSA WBB,Louisiana Tech,2022-2023,15.153846153846153,16.066666666666666,14.75,0.9128205128205131
CUSA WBB,Louisiana Tech,2023-2024,15.8,17.2,13,1.3999999999999986
CUSA WBB,Marshall,2017-2018,20.083333333333332,15.411764705882353,NA,-4.671568627450979
CUSA WBB,Marshall,2018-2019,18.066666666666666,16.352941176470587,NA,-1.7137254901960794
CUSA WBB,Marshall,2019-2020,18.071428571428573,17.4375,NA,-0.633928571428573
CUSA WBB,Marshall,2020-2021,19.88888888888889,17.4,NA,-2.4888888888888907
CUSA WBB,Marshall,2021-2022,20,17.153846153846153,NA,-2.8461538461538467
CUSA WBB,Middle Tennessee,2017-2018,21.125,18.466666666666665,NA,-2.658333333333335
CUSA WBB,Middle Tennessee,2018-2019,19.05263157894737,18.533333333333335,NA,-0.5192982456140349
CUSA WBB,Middle Tennessee,2019-2020,17.615384615384617,17.352941176470587,NA,-0.26244343891402977
CUSA WBB,Middle Tennessee,2020-2021,17.666666666666668,16.066666666666666,17,-1.6000000000000014
CUSA WBB,Middle Tennessee,2021-2022,18.625,17.31578947368421,NA,-1.3092105263157912
CUSA WBB,Middle Tennessee,2022-2023,18,16.214285714285715,19,-1.7857142857142847
CUSA WBB,Middle Tennessee,2023-2024,15.444444444444445,16.25,14.75,0.8055555555555554
CUSA WBB,New Mexico State,2023-2024,19.1,19.75,17.333333333333332,0.6499999999999986
CUSA WBB,North Texas,2017-2018,19.6,19.1875,NA,-0.4125000000000014
CUSA WBB,North Texas,2018-2019,18.75,17.666666666666668,NA,-1.0833333333333321
CUSA WBB,North Texas,2019-2020,17.214285714285715,15.588235294117647,NA,-1.6260504201680686
CUSA WBB,North Texas,2020-2021,19.88888888888889,15.181818181818182,NA,-4.707070707070708
CUSA WBB,North Texas,2021-2022,17.833333333333332,14.666666666666666,NA,-3.166666666666666
CUSA WBB,North Texas,2022-2023,18.375,17.214285714285715,22,-1.1607142857142847
CUSA WBB,Old Dominion,2017-2018,21.071428571428573,18.176470588235293,NA,-2.8949579831932795
CUSA WBB,Old Dominion,2018-2019,21.4375,17.5,NA,-3.9375
CUSA WBB,Old Dominion,2019-2020,19.6,15.466666666666667,NA,-4.133333333333335
CUSA WBB,Old Dominion,2020-2021,15.636363636363637,16.153846153846153,NA,0.5174825174825166
CUSA WBB,Old Dominion,2021-2022,19.5,17.444444444444443,NA,-2.055555555555557
CUSA WBB,Rice,2017-2018,15.444444444444445,11.8,NA,-3.644444444444444
CUSA WBB,Rice,2018-2019,13.3125,14.25,NA,0.9375
CUSA WBB,Rice,2019-2020,15.071428571428571,14.466666666666667,NA,-0.6047619047619044
CUSA WBB,Rice,2020-2021,12.857142857142858,13.076923076923077,NA,0.219780219780219
CUSA WBB,Rice,2021-2022,18.454545454545453,16.1875,NA,-2.2670454545454533
CUSA WBB,Rice,2022-2023,19.1875,18.666666666666668,22,-0.5208333333333321
CUSA WBB,Sam Houston,2023-2024,20.11111111111111,19.727272727272727,NA,-0.3838383838383841
CUSA WBB,Southern Mississippi,2017-2018,21.153846153846153,19.058823529411764,NA,-2.095022624434389
CUSA WBB,Southern Mississippi,2018-2019,21.727272727272727,18.857142857142858,NA,-2.870129870129869
CUSA WBB,Southern Mississippi,2019-2020,19.846153846153847,18.470588235294116,NA,-1.3755656108597307
CUSA WBB,Southern Mississippi,2020-2021,21.5,17.444444444444443,NA,-4.055555555555557
CUSA WBB,Southern Mississippi,2021-2022,19,18.529411764705884,NA,-0.470588235294116
CUSA WBB,UAB,2017-2018,15.533333333333333,16,NA,0.4666666666666668
CUSA WBB,UAB,2018-2019,15.666666666666666,16.235294117647058,NA,0.5686274509803919
CUSA WBB,UAB,2019-2020,16.76923076923077,15.222222222222221,NA,-1.5470085470085486
CUSA WBB,UAB,2020-2021,15.9,18.076923076923077,NA,2.1769230769230763
CUSA WBB,UAB,2021-2022,16.8125,17.066666666666666,NA,0.25416666666666643
CUSA WBB,UAB,2022-2023,19.833333333333332,17.533333333333335,20.5,-2.299999999999997
CUSA WBB,UTEP,2017-2018,14.6875,14.8,NA,0.11250000000000071
CUSA WBB,UTEP,2018-2019,13.866666666666667,15.1875,NA,1.3208333333333329
CUSA WBB,UTEP,2019-2020,18.454545454545453,20.57894736842105,NA,2.124401913875598
CUSA WBB,UTEP,2020-2021,17.5,17.153846153846153,NA,-0.3461538461538467
CUSA WBB,UTEP,2021-2022,17.846153846153847,18.1875,NA,0.3413461538461533
CUSA WBB,UTEP,2022-2023,19.071428571428573,16.214285714285715,18,-2.8571428571428577
CUSA WBB,UTEP,2023-2024,19.833333333333332,16.636363636363637,19.5,-3.1969696969696955
CUSA WBB,UTSA,2017-2018,18.0625,21,NA,2.9375
CUSA WBB,UTSA,2018-2019,17.916666666666668,18.375,NA,0.45833333333333215
CUSA WBB,UTSA,2019-2020,16.933333333333334,18.285714285714285,NA,1.3523809523809511
CUSA WBB,UTSA,2020-2021,17.1,19.7,NA,2.599999999999998
CUSA WBB,UTSA,2021-2022,21.22222222222222,21.416666666666668,NA,0.19444444444444642
CUSA WBB,UTSA,2022-2023,22.066666666666666,20.166666666666668,18.8,-1.8999999999999986
CUSA WBB,Western Kentucky,2017-2018,18,15.8125,18,-2.1875
CUSA WBB,Western Kentucky,2018-2019,18.11111111111111,17.294117647058822,NA,-0.8169934640522882
CUSA WBB,Western Kentucky,2019-2020,16.8,15.714285714285714,NA,-1.0857142857142872
CUSA WBB,Western Kentucky,2020-2021,16.615384615384617,17.4,NA,0.7846153846153818
CUSA WBB,Western Kentucky,2021-2022,19.928571428571427,17.4375,NA,-2.491071428571427
CUSA WBB,Western Kentucky,2022-2023,20.3125,18.357142857142858,17,-1.9553571428571423
CUSA WBB,Western Kentucky,2023-2024,19.5,18.555555555555557,15.25,-0.9444444444444429
Horizon WBB,Cleveland State,2017-2018,18.333333333333332,16.4,NA,-1.9333333333333336
Horizon WBB,Cleveland State,2018-2019,16.375,15.714285714285714,NA,-0.6607142857142865
Horizon WBB,Cleveland State,2019-2020,15.736842105263158,14.384615384615385,NA,-1.3522267206477725
Horizon WBB,Cleveland State,2020-2021,16.6,17.083333333333332,13,0.48333333333333073
Horizon WBB,Cleveland State,2021-2022,15.642857142857142,13.6875,NA,-1.9553571428571423
Horizon WBB,Cleveland State,2022-2023,17,14.5625,15.5,-2.4375
Horizon WBB,Cleveland State,2023-2024,16.77777777777778,14.833333333333334,17.666666666666668,-1.9444444444444446
Horizon WBB,Detroit Mercy,2017-2018,21.066666666666666,20.066666666666666,NA,-1
Horizon WBB,Detroit Mercy,2018-2019,18.6875,17.153846153846153,NA,-1.5336538461538467
Horizon WBB,Detroit Mercy,2019-2020,19.266666666666666,18,NA,-1.2666666666666657
Horizon WBB,Detroit Mercy,2020-2021,20.666666666666668,21.375,NA,0.7083333333333321
Horizon WBB,Detroit Mercy,2021-2022,17.857142857142858,18.071428571428573,NA,0.2142857142857153
Horizon WBB,Detroit Mercy,2022-2023,15.5625,16.928571428571427,NA,1.366071428571427
Horizon WBB,Detroit Mercy,2023-2024,16.533333333333335,17.125,18,0.591666666666665
Horizon WBB,Green Bay,2017-2018,16.466666666666665,14.647058823529411,24,-1.8196078431372538
Horizon WBB,Green Bay,2018-2019,18.133333333333333,14.588235294117647,NA,-3.545098039215686
Horizon WBB,Green Bay,2019-2020,17.214285714285715,14.166666666666666,NA,-3.0476190476190492
Horizon WBB,Green Bay,2020-2021,17.583333333333332,14,NA,-3.583333333333332
Horizon WBB,Green Bay,2021-2022,14.642857142857142,15.461538461538462,NA,0.8186813186813193
Horizon WBB,Green Bay,2022-2023,15.307692307692308,11.352941176470589,18,-3.9547511312217196
Horizon WBB,Green Bay,2023-2024,13.8,13.222222222222221,15.333333333333334,-0.5777777777777793
Horizon WBB,IUPUI,2017-2018,15.6875,15.8125,NA,0.125
Horizon WBB,IUPUI,2018-2019,15.235294117647058,14.6,NA,-0.6352941176470583
Horizon WBB,IUPUI,2019-2020,14.5,13.466666666666667,NA,-1.0333333333333332
Horizon WBB,IUPUI,2020-2021,14.25,16,NA,1.75
Horizon WBB,IUPUI,2021-2022,13.23076923076923,12.0625,NA,-1.16826923076923
Horizon WBB,IUPUI,2022-2023,15.533333333333333,14.866666666666667,NA,-0.6666666666666661
Horizon WBB,IUPUI,2023-2024,19.666666666666668,16.727272727272727,14,-2.9393939393939412
Horizon WBB,Illinois-Chicago,2017-2018,21.307692307692307,19.058823529411764,NA,-2.248868778280542
Horizon WBB,Illinois-Chicago,2018-2019,18.333333333333332,16.857142857142858,NA,-1.4761904761904745
Horizon WBB,Illinois-Chicago,2019-2020,20.1875,17.928571428571427,NA,-2.258928571428573
Horizon WBB,Illinois-Chicago,2020-2021,19.7,17.88888888888889,NA,-1.81111111111111
Horizon WBB,Illinois-Chicago,2021-2022,18.785714285714285,17.615384615384617,NA,-1.170329670329668
Horizon WBB,Milwaukee,2017-2018,17.333333333333332,15.933333333333334,NA,-1.3999999999999986
Horizon WBB,Milwaukee,2018-2019,18.733333333333334,19,NA,0.2666666666666657
Horizon WBB,Milwaukee,2019-2020,18.066666666666666,15,NA,-3.0666666666666664
Horizon WBB,Milwaukee,2020-2021,19.214285714285715,18.357142857142858,NA,-0.8571428571428577
Horizon WBB,Milwaukee,2021-2022,17.4375,15.214285714285714,NA,-2.2232142857142865
Horizon WBB,Milwaukee,2022-2023,15.933333333333334,15.357142857142858,15,-0.5761904761904759
Horizon WBB,Milwaukee,2023-2024,17.09090909090909,16,19,-1.09090909090909
Horizon WBB,Northern Kentucky,2017-2018,20.125,16.466666666666665,NA,-3.658333333333335
Horizon WBB,Northern Kentucky,2018-2019,17.866666666666667,19.285714285714285,NA,1.4190476190476176
Horizon WBB,Northern Kentucky,2019-2020,16.0625,16.4375,NA,0.375
Horizon WBB,Northern Kentucky,2020-2021,16.454545454545453,14.25,NA,-2.2045454545454533
Horizon WBB,Northern Kentucky,2021-2022,12.75,15.846153846153847,NA,3.0961538461538467
Horizon WBB,Northern Kentucky,2022-2023,15.714285714285714,15.875,15,0.16071428571428648
Horizon WBB,Northern Kentucky,2023-2024,16.666666666666668,17,18,0.33333333333333215
Horizon WBB,Oakland,2017-2018,21.375,20.266666666666666,NA,-1.1083333333333343
Horizon WBB,Oakland,2018-2019,22.133333333333333,20.333333333333332,NA,-1.8000000000000007
Horizon WBB,Oakland,2019-2020,19.41176470588235,18.076923076923077,NA,-1.3348416289592748
Horizon WBB,Oakland,2020-2021,20.583333333333332,18.666666666666668,NA,-1.9166666666666643
Horizon WBB,Oakland,2021-2022,17.53846153846154,16.941176470588236,NA,-0.5972850678733046
Horizon WBB,Oakland,2022-2023,19.285714285714285,17.928571428571427,22,-1.3571428571428577
Horizon WBB,Oakland,2023-2024,21.4,20.545454545454547,NA,-0.8545454545454518
Horizon WBB,Purdue Fort Wayne,2023-2024,16.333333333333332,17.444444444444443,17.666666666666668,1.1111111111111107
Horizon WBB,Purdue-Fort Wayne,2020-2021,19.25,18.545454545454547,NA,-0.7045454545454533
Horizon WBB,Purdue-Fort Wayne,2021-2022,17.714285714285715,14.214285714285714,NA,-3.5000000000000018
Horizon WBB,Purdue-Fort Wayne,2022-2023,18.357142857142858,16.933333333333334,16.75,-1.423809523809524
Horizon WBB,Robert Morris,2020-2021,21.545454545454547,17.166666666666668,NA,-4.378787878787879
Horizon WBB,Robert Morris,2021-2022,17.357142857142858,16.785714285714285,NA,-0.571428571428573
Horizon WBB,Robert Morris,2022-2023,19.285714285714285,18.0625,NA,-1.2232142857142847
Horizon WBB,Robert Morris,2023-2024,21.09090909090909,18.90909090909091,NA,-2.18181818181818
Horizon WBB,Wright State,2017-2018,17,14.466666666666667,NA,-2.533333333333333
Horizon WBB,Wright State,2018-2019,18.58823529411765,16.764705882352942,NA,-1.8235294117647065
Horizon WBB,Wright State,2019-2020,17.785714285714285,16.88235294117647,NA,-0.9033613445378137
Horizon WBB,Wright State,2020-2021,17.846153846153847,18.666666666666668,20.5,0.8205128205128212
Horizon WBB,Wright State,2021-2022,15.928571428571429,14.88888888888889,NA,-1.0396825396825395
Horizon WBB,Wright State,2022-2023,15.578947368421053,17.5,12,1.921052631578947
Horizon WBB,Wright State,2023-2024,18,14.909090909090908,18,-3.0909090909090917
Horizon WBB,Youngstown State,2017-2018,15.941176470588236,16.733333333333334,NA,0.7921568627450988
Horizon WBB,Youngstown State,2018-2019,14.533333333333333,12.647058823529411,NA,-1.886274509803922
Horizon WBB,Youngstown State,2019-2020,16.866666666666667,16.133333333333333,NA,-0.7333333333333343
Horizon WBB,Youngstown State,2020-2021,16.857142857142858,15.727272727272727,NA,-1.129870129870131
Horizon WBB,Youngstown State,2021-2022,15.5,14.555555555555555,NA,-0.9444444444444446
Horizon WBB,Youngstown State,2022-2023,18.384615384615383,15,NA,-3.3846153846153832
