"season","url","text"
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/tamera-johnson",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/grace-hall",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/vitoria-santana",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/ariana-williams",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/jayla-oden",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/talayah-walker",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/alli-campbell",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/jill-jekot",""
"2024-25","https://gopsusports.com/sports/womens-basketball/roster/player/gracie-merkle",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/sydni-summers",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/amiah-simmons",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/jasmine-singleton",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/nailea-nicholas",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/hennie-van-schaik",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/mecca-alexander",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/amira-brown",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/rylei-waugh",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/marisa-davis-jones",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/sofia-kelemeni",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/maya-anderson",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/kaliyah-dillard",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/stella-sgro",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/finau-tonga",""
"2024-25","https://sjsuspartans.com/sports/womens-basketball/roster/player/djessira-diawara",""
"2024-25","https://gamecocksonline.com/sports/wbball/roster/player/maddy-mcdaniel/",""
"2024-25","https://gamecocksonline.com/sports/wbball/roster/player/tessa-johnson/",""
"2024-25","https://gamecocksonline.com/sports/wbball/roster/player/joyce-edwards/",""
"2024-25","https://gamecocksonline.com/sports/wbball/roster/player/adhel-tac/",""
"2024-25","https://gamecocksonline.com/sports/wbball/roster/player/chloe-kitts/",""
"2024-25","https://gamecocksonline.com/sports/wbball/roster/player/maryam-dauda/",""
"2024-25","https://siusalukis.com/sports/womens-basketball/roster/kelowna-ngoyi/8942",""
"2024-25","https://siusalukis.com/sports/womens-basketball/roster/mia-gaines/8943",""
